rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
143,49.32,,Marie-José PÉREC,1968-05-09,FRA,1,Frankfurt (GER),1991-06-29,1233,400-metres,sprints,female,senior,400-metres,track,49.32,GER,23.0,1991
143,49.32,,Shericka WILLIAMS,1985-09-17,JAM,2,"Olympiastadion, Berlin (GER)",2009-08-18,1233,400-metres,sprints,female,senior,400-metres,track,49.32,GER,23.0,2009
143,49.32,,Salwa Eid NASER,1998-05-23,BRN,1,Ostrava (CZE),2018-09-08,1233,400-metres,sprints,female,senior,400-metres,track,49.32,CZE,20.0,2018
143,49.32,,Nickisha PRYCE,2001-03-07,JAM,1,"Percy Beard Track, Gainesville, FL (USA)",2024-05-11,1233,400-metres,sprints,female,senior,400-metres,track,49.32,USA,23.0,2024
147,49.33,,Salwa Eid NASER,1998-05-23,BRN,1,"Boudewijnstadion, Bruxelles (BEL)",2018-08-31,1233,400-metres,sprints,female,senior,400-metres,track,49.33,BEL,20.0,2018
147,49.33,,Salwa Eid NASER,1998-05-23,BRN,2f1,"Ansin Sports Complex, Miramar, FL (USA)",2025-05-02,1233,400-metres,sprints,female,senior,400-metres,track,49.33,USA,26.0,2025
147,49.33,,Amantle MONTSHO,1983-07-04,BOT,1,"Stade Louis II, Monaco (MON)",2013-07-19,1233,400-metres,sprints,female,senior,400-metres,track,49.33,MON,30.0,2013
147,49.33,,Jarmila KRATOCHVÍLOVÁ,1951-01-26,TCH,1,Hannover (GER),1984-06-15,1233,400-metres,sprints,female,senior,400-metres,track,49.33,GER,33.0,1984
147,49.33,,Taťána KOCEMBOVÁ,1962-05-02,TCH,1,London (GBR),1983-08-20,1233,400-metres,sprints,female,senior,400-metres,track,49.33,GBR,21.0,1983
147,49.33,,Olga BRYZGINA,1963-06-30,URS,1sf2,"Olympic Stadium, Seoul (KOR)",1988-09-25,1233,400-metres,sprints,female,senior,400-metres,track,49.33,KOR,25.0,1988
153,49.34,,Ana Gabriela GUEVARA,1977-03-04,MEX,1,"Eugene, OR (USA)",2003-05-24,1232,400-metres,sprints,female,senior,400-metres,track,49.34,USA,26.0,2003
153,49.34,,Ana Gabriela GUEVARA,1977-03-04,MEX,1,"Stade Louis II, Monaco (MON)",2003-09-14,1232,400-metres,sprints,female,senior,400-metres,track,49.34,MON,26.0,2003
153,49.34,,Sanya RICHARDS-ROSS,1985-02-26,USA,1,"Stade de France, Paris-St-Denis (FRA)",2009-07-17,1232,400-metres,sprints,female,senior,400-metres,track,49.34,FRA,24.0,2009
153,49.34,,Stephenie Ann MCPHERSON,1988-11-25,JAM,1sf3,"National Stadium, Tokyo (JPN)",2021-08-04,1232,400-metres,sprints,female,senior,400-metres,track,49.34,JPN,32.0,2021
157,49.35,,Jarmila KRATOCHVÍLOVÁ,1951-01-26,TCH,2,Budapest (HUN),1984-08-20,1232,400-metres,sprints,female,senior,400-metres,track,49.35,HUN,33.0,1984
157,49.35,,Falilat OGUNKOYA-OSHEKU,1968-12-05,NGR,2,Monaco (MON),1996-08-10,1232,400-metres,sprints,female,senior,400-metres,track,49.35,MON,27.0,1996
157,49.35,,Marileidy PAULINO,1996-10-25,DOM,3f1,"National Stadium, Kingston (JAM)",2025-04-05,1232,400-metres,sprints,female,senior,400-metres,track,49.35,JAM,28.0,2025
160,49.36,,Marileidy PAULINO,1996-10-25,DOM,1,"Egret Stadium, Xiamen (CHN)",2023-09-02,1231,400-metres,sprints,female,senior,400-metres,track,49.36,CHN,26.0,2023
160,49.36,,Sanya RICHARDS-ROSS,1985-02-26,USA,1,"Letzigrund, Zürich (SUI)",2007-09-07,1231,400-metres,sprints,female,senior,400-metres,track,49.36,SUI,22.0,2007
160,49.36,,Taťána KOCEMBOVÁ,1962-05-02,TCH,1,Berlin (GDR),1984-07-20,1231,400-metres,sprints,female,senior,400-metres,track,49.36,GDR,22.0,1984
160,49.36,,Britton WILSON,2000-11-13,USA,1sf2,"Mike A. Myers Stadium, Austin, TX (USA)",2023-06-08,1231,400-metres,sprints,female,senior,400-metres,track,49.36,USA,22.0,2023
164,49.38,,Olga BRYZGINA,1963-06-30,URS,1,"Stadio Olimpico, Roma (ITA)",1987-08-31,1231,400-metres,sprints,female,senior,400-metres,track,49.38,ITA,24.0,1987
164,49.38,,Marileidy PAULINO,1996-10-25,DOM,1sf1,"National Stadium, Tokyo (JPN)",2021-08-04,1231,400-metres,sprints,female,senior,400-metres,track,49.38,JPN,24.0,2021
166,49.39,,Cathy FREEMAN,1973-02-16,AUS,1,Oslo (NOR),1997-07-04,1230,400-metres,sprints,female,senior,400-metres,track,49.39,NOR,24.0,1997
166,49.39,,Sanya RICHARDS-ROSS,1985-02-26,USA,1,"Hayward Field, Eugene, OR (USA)",2012-06-02,1230,400-metres,sprints,female,senior,400-metres,track,49.39,USA,27.0,2012
168,49.4,,Britton WILSON,2000-11-13,USA,1h2,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2023-05-12,1230,400-metres,sprints,female,senior,400-metres,track,49.4,USA,22.0,2023
168,49.4,,Shaunae MILLER-UIBO,1994-04-15,BAH,1,"Grand Bahama Sports Complex, Freeport (BAH)",2022-08-20,1230,400-metres,sprints,female,senior,400-metres,track,49.4,BAH,28.0,2022
168,49.4,,Jearl MILES-CLARK,1966-09-04,USA,1,"Indianapolis, IN (USA)",1997-06-14,1230,400-metres,sprints,female,senior,400-metres,track,49.4,USA,30.0,1997
168,49.4,,Jarmila KRATOCHVÍLOVÁ,1951-01-26,TCH,1,Rieti (ITA),1982-09-16,1230,400-metres,sprints,female,senior,400-metres,track,49.4,ITA,31.0,1982
172,49.41,,Tonique WILLIAMS-DARLING,1976-01-17,BAH,1,"Olympic Stadium, Athina (GRE)",2004-08-24,1229,400-metres,sprints,female,senior,400-metres,track,49.41,GRE,28.0,2004
172,49.41,,Christine OHURUOGU,1984-05-17,GBR,1,"Luzhniki Stadion, Moskva (RUS)",2013-08-12,1229,400-metres,sprints,female,senior,400-metres,track,49.41,RUS,29.0,2013
172,49.41,,Amantle MONTSHO,1983-07-04,BOT,2,"Luzhniki Stadion, Moskva (RUS)",2013-08-12,1229,400-metres,sprints,female,senior,400-metres,track,49.41,RUS,30.0,2013
175,49.42,,Grit BREUER,1972-02-16,GER,2,"National Stadium, Tokyo (JPN)",1991-08-27,1229,400-metres,sprints,female,senior,400-metres,track,49.42,JPN,19.0,1991
175,49.42,,Marileidy PAULINO,1996-10-25,DOM,1h5,"Stade de France, Paris (FRA)",2024-08-05,1229,400-metres,sprints,female,senior,400-metres,track,49.42,FRA,27.0,2024
3,49.42,,Grit BREUER,1972-02-16,GER,2,"National Stadium, Tokyo (JPN)",1991-08-27,1229,400-metres,sprints,female,u20,400-metres,track,49.42,JPN,19.0,1991
177,49.43,,Marita KOCH,1957-02-18,GDR,1,Zagreb (CRO),1981-08-15,1229,400-metres,sprints,female,senior,400-metres,track,49.43,CRO,24.0,1981
177,49.43,,Kathy COOK,1960-05-03,GBR,3,"Memorial Coliseum, Los Angeles, CA (USA)",1984-08-06,1229,400-metres,sprints,female,senior,400-metres,track,49.43,USA,24.0,1984
177,49.43,,Fatimat YUSUF,1971-05-02,NGR,1,Harare (ZIM),1995-09-15,1229,400-metres,sprints,female,senior,400-metres,track,49.43,ZIM,24.0,1995
177,49.43,,Lorraine FENTON,1973-09-08,JAM,2,"Stade de France, Paris-St-Denis (FRA)",2003-08-27,1229,400-metres,sprints,female,senior,400-metres,track,49.43,FRA,29.0,2003
177,49.43,,Antonina KRIVOSHAPKA,1987-07-21,RUS,1,Krasnodar (RUS),2012-06-08,1229,400-metres,sprints,female,senior,400-metres,track,49.43,RUS,24.0,2012
182,49.44,,Aaliyah BUTLER,2003-11-05,USA,1f1,"Percy Beard Track, Gainesville, FL (USA)",2025-04-19,1228,400-metres,sprints,female,senior,400-metres,track,49.44,USA,21.0,2025
182,49.44,,Shaunae MILLER,1994-04-15,BAH,1,"Estádio Olímpico, Rio de Janeiro (BRA)",2016-08-15,1228,400-metres,sprints,female,senior,400-metres,track,49.44,BRA,22.0,2016
182,49.44,,Marita KOCH,1957-02-18,GDR,1,Potsdam (GDR),1984-05-25,1228,400-metres,sprints,female,senior,400-metres,track,49.44,GDR,27.0,1984
182,49.44,,Jarmila KRATOCHVÍLOVÁ,1951-01-26,TCH,1,Pisa (ITA),1983-08-25,1228,400-metres,sprints,female,senior,400-metres,track,49.44,ITA,32.0,1983
182,49.44,,Femke BOL,2000-02-23,NED,1,"Olympiastadion, München (GER)",2022-08-17,1228,400-metres,sprints,female,senior,400-metres,track,49.44,GER,22.0,2022
187,49.45,,Petra SCHERSING,1965-07-18,GDR,2,"Olympic Stadium, Seoul (KOR)",1988-09-26,1228,400-metres,sprints,female,senior,400-metres,track,49.45,KOR,23.0,1988
187,49.45,,Marie-José PÉREC,1968-05-09,FRA,1,Lausanne (SUI),1996-07-03,1228,400-metres,sprints,female,senior,400-metres,track,49.45,SUI,28.0,1996
187,49.45,,Natalia KACZMAREK,1998-01-17,POL,1sf3,"Stade de France, Paris (FRA)",2024-08-07,1228,400-metres,sprints,female,senior,400-metres,track,49.45,FRA,26.0,2024
187,49.45,,Marileidy PAULINO,1996-10-25,DOM,1,"Boudewijnstadion, Bruxelles (BEL)",2024-09-13,1228,400-metres,sprints,female,senior,400-metres,track,49.45,BEL,27.0,2024
191,49.46,,Kendall ELLIS,1996-03-08,USA,1,"Hayward Field, Eugene, OR (USA)",2024-06-23,1227,400-metres,sprints,female,senior,400-metres,track,49.46,USA,28.0,2024
191,49.46,,Jarmila KRATOCHVÍLOVÁ,1951-01-26,TCH,2,"Lenin Stadium, Moskva (URS)",1980-07-28,1227,400-metres,sprints,female,senior,400-metres,track,49.46,URS,29.0,1980
191,49.46,,Shaunae MILLER,1994-04-15,BAH,1,"Boudewijnstadion, Bruxelles (BEL)",2017-09-01,1227,400-metres,sprints,female,senior,400-metres,track,49.46,BEL,23.0,2017
191,49.46,,Sanya RICHARDS-ROSS,1985-02-26,USA,1,"Stadio Olimpico, Roma (ITA)",2009-07-10,1227,400-metres,sprints,female,senior,400-metres,track,49.46,ITA,24.0,2009
191,49.46,,Allyson FELIX,1985-11-18,USA,3,"National Stadium, Tokyo (JPN)",2021-08-06,1227,400-metres,sprints,female,senior,400-metres,track,49.46,JPN,35.0,2021
196,49.47,,Jarmila KRATOCHVÍLOVÁ,1951-01-26,TCH,1,Praha (TCH),1984-07-22,1227,400-metres,sprints,female,senior,400-metres,track,49.47,TCH,33.0,1984
196,49.47,,Jarmila KRATOCHVÍLOVÁ,1951-01-26,TCH,2,Paris (FRA),1984-09-04,1227,400-metres,sprints,female,senior,400-metres,track,49.47,FRA,33.0,1984
196,49.47,,Aelita YURCHENKO,,URS,2,Moskva (URS),1988-09-04,1227,400-metres,sprints,female,senior,400-metres,track,49.47,URS,,1988
196,49.47,,Marie-José PÉREC,1968-05-09,FRA,1,Paris (FRA),1996-06-28,1227,400-metres,sprints,female,senior,400-metres,track,49.47,FRA,28.0,1996
196,49.47,,Shericka JACKSON,1994-07-16,JAM,3,"Khalifa International Stadium, Doha (QAT)",2019-10-03,1227,400-metres,sprints,female,senior,400-metres,track,49.47,QAT,25.0,2019
4,49.5,,Grit BREUER,1972-02-16,GDR,1,"Poljud Stadion, Split (CRO)",1990-08-29,1226,400-metres,sprints,female,u20,400-metres,track,49.5,CRO,18.0,1990
5,49.53,,Beatrice MASILINGI,2003-04-10,NAM,2f1,"National Heroes Stadium, Lusaka (ZAM)",2021-04-11,1224,400-metres,sprints,female,u20,400-metres,track,49.53,ZAM,18.0,2021
6,49.57,,Athing MU,2002-06-08,USA,1,"Hayward Field, Eugene, OR (USA)",2021-06-12,1223,400-metres,sprints,female,u20,400-metres,track,49.57,USA,19.0,2021
7,49.68,,Athing MU,2002-06-08,USA,1h2,"Cushing Stadium, College Station, TX (USA)",2021-05-29,1218,400-metres,sprints,female,u20,400-metres,track,49.68,USA,18.0,2021
8,49.77,,Christina BREHMER,1958-02-28,GDR,1,Dresden (GER),1976-05-09,1215,400-metres,sprints,female,u20,400-metres,track,49.77,GER,18.0,1976
9,49.84,,Athing MU,2002-06-08,USA,1,"Cushing Stadium, College Station, TX (USA)",2021-05-15,1212,400-metres,sprints,female,u20,400-metres,track,49.84,USA,18.0,2021
10,49.87,,Grit BREUER,1972-02-16,GER,2,Frankfurt (GER),1991-06-29,1211,400-metres,sprints,female,u20,400-metres,track,49.87,GER,19.0,1991
11,49.88,,Salwa Eid NASER,1998-05-23,BRN,2,"Boudewijnstadion, Bruxelles (BEL)",2017-09-01,1210,400-metres,sprints,female,u20,400-metres,track,49.88,BEL,19.0,2017
12,49.89,,Christina BREHMER,1958-02-28,GDR,2,Dresden (GER),1977-08-07,1210,400-metres,sprints,female,u20,400-metres,track,49.89,GER,19.0,1977
12,49.89,,Sanya RICHARDS-ROSS,1985-02-26,USA,2,"Sacramento, CA (USA)",2004-07-17,1210,400-metres,sprints,female,u20,400-metres,track,49.89,USA,19.0,2004
14,50.01,,Li JING,1980-02-14,CHN,1,Shanghai (CHN),1997-10-18,1205,400-metres,sprints,female,u20,400-metres,track,50.01,CHN,17.0,1997
1,50.01,,Li JING,1980-02-14,CHN,1,Shanghai (CHN),1997-10-18,1205,400-metres,sprints,female,u18,400-metres,track,50.01,CHN,17.0,1997
15,50.02,,Christina BREHMER,1958-02-28,GDR,1,Berlin (GER),1976-07-10,1205,400-metres,sprints,female,u20,400-metres,track,50.02,GER,18.0,1976
16,50.03,,Grit BREUER,1972-02-16,GER,2,Oslo (NOR),1991-07-06,1204,400-metres,sprints,female,u20,400-metres,track,50.03,NOR,19.0,1991
17,50.04,,Athing MU,2002-06-08,USA,1h4,"Cushing Stadium, College Station, TX (USA)",2021-05-14,1204,400-metres,sprints,female,u20,400-metres,track,50.04,USA,18.0,2021
18,50.05,,Beatrice MASILINGI,2003-04-10,NAM,2,"Independence Stadium, Windhoek (NAM)",2021-04-17,1203,400-metres,sprints,female,u20,400-metres,track,50.05,NAM,18.0,2021
19,50.06,,Salwa Eid NASER,1998-05-23,BRN,2,"Olympic Stadium, London (GBR)",2017-08-09,1203,400-metres,sprints,female,u20,400-metres,track,50.06,GBR,19.0,2017
20,50.07,,Sydney MCLAUGHLIN,1999-08-07,USA,1f1,"Gainesville, FL (USA)",2018-03-30,1203,400-metres,sprints,female,u20,400-metres,track,50.07,USA,18.0,2018
21,50.08,,Salwa Eid NASER,1998-05-23,BRN,1sf2,"Olympic Stadium, London (GBR)",2017-08-07,1202,400-metres,sprints,female,u20,400-metres,track,50.08,GBR,19.0,2017
22,50.11,,Sanya RICHARDS-ROSS,1985-02-26,USA,1h6,"Olympic Stadium, Athina (GRE)",2004-08-21,1201,400-metres,sprints,female,u20,400-metres,track,50.11,GRE,19.0,2004
23,50.13,,Christina BREHMER,1958-02-28,GDR,1h3,Dresden (GER),1976-05-19,1200,400-metres,sprints,female,u20,400-metres,track,50.13,GER,18.0,1976
24,50.14,,Grit BREUER,1972-02-16,GER,2sf1,"National Stadium, Tokyo (JPN)",1991-08-26,1200,400-metres,sprints,female,u20,400-metres,track,50.14,JPN,19.0,1991
25,50.17,,Christina BREHMER,1958-02-28,GDR,1,Dresden (GER),1976-05-19,1199,400-metres,sprints,female,u20,400-metres,track,50.17,GER,18.0,1976
26,50.19,,Marita KOCH,1957-02-18,GDR,3,Berlin (GER),1976-07-10,1198,400-metres,sprints,female,u20,400-metres,track,50.19,GER,19.0,1976
26,50.19,,Sanya RICHARDS-ROSS,1985-02-26,USA,6,"Olympic Stadium, Athina (GRE)",2004-08-24,1198,400-metres,sprints,female,u20,400-metres,track,50.19,GRE,19.0,2004
28,50.21,,Grit BREUER,1972-02-16,GER,2,Neubrandenburg (GER),1991-06-21,1197,400-metres,sprints,female,u20,400-metres,track,50.21,GER,19.0,1991
28,50.21,,Grit BREUER,1972-02-16,GDR,1,Rostock (GER),1990-06-23,1197,400-metres,sprints,female,u20,400-metres,track,50.21,GER,18.0,1990
30,50.22,,Sanya RICHARDS-ROSS,1985-02-26,USA,1h2,"Sacramento, CA (USA)",2004-07-12,1197,400-metres,sprints,female,u20,400-metres,track,50.22,USA,19.0,2004
31,50.28,,Christina BREHMER,1958-02-28,GDR,1h,Dresden (GER),1976-05-08,1194,400-metres,sprints,female,u20,400-metres,track,50.28,GER,18.0,1976
32,50.33,,JaMeesia FORD,2005-01-26,USA,4sf1,"Hayward Field, Eugene, OR (USA)",2024-06-22,1192,400-metres,sprints,female,u20,400-metres,track,50.33,USA,19.0,2024
33,50.34,,Sanya RICHARDS-ROSS,1985-02-26,USA,1sf2,"Sacramento, CA (USA)",2004-07-15,1192,400-metres,sprints,female,u20,400-metres,track,50.34,USA,19.0,2004
34,50.36,,Sydney MCLAUGHLIN,1999-08-07,USA,1f2,"College Station, TX (USA) (i)",2018-03-10,1224,400-metres,sprints,female,u20,400-metres,track,50.36,USA,18.0,2018
35,50.39,,Christina BREHMER,1958-02-28,GDR,1,Split (CRO),1976-05-01,1190,400-metres,sprints,female,u20,400-metres,track,50.39,CRO,18.0,1976
36,50.42,,Beatrice MASILINGI,2003-04-10,NAM,1f2,"Bestmed Tuks Stadium, Pretoria (RSA)",2020-12-12,1189,400-metres,sprints,female,u20,400-metres,track,50.42,RSA,17.0,2020
2,50.42,,Beatrice MASILINGI,2003-04-10,NAM,1f2,"Bestmed Tuks Stadium, Pretoria (RSA)",2020-12-12,1189,400-metres,sprints,female,u18,400-metres,track,50.42,RSA,17.0,2020
37,50.44,,Beatrice MASILINGI,2003-04-10,NAM,1,"Bestmed Tuks Stadium, Pretoria (RSA)",2020-12-09,1188,400-metres,sprints,female,u20,400-metres,track,50.44,RSA,17.0,2020
3,50.44,,Beatrice MASILINGI,2003-04-10,NAM,1,"Bestmed Tuks Stadium, Pretoria (RSA)",2020-12-09,1188,400-metres,sprints,female,u18,400-metres,track,50.44,RSA,17.0,2020
38,50.46,,Marita KOCH,1957-02-18,GDR,2,Dresden (GER),1976-05-09,1187,400-metres,sprints,female,u20,400-metres,track,50.46,GER,19.0,1976
38,50.46,,Kendall BAISDEN,1995-03-05,USA,2,"Lubbock, TX (USA)",2014-05-18,1187,400-metres,sprints,female,u20,400-metres,track,50.46,USA,19.0,2014
40,50.47,,Marita KOCH,1957-02-18,GDR,2,Dresden (GER),1976-05-19,1187,400-metres,sprints,female,u20,400-metres,track,50.47,GER,19.0,1976
41,50.48,,Grit BREUER,1972-02-16,GDR,1,Neubrandenburg (GDR),1989-07-22,1186,400-metres,sprints,female,u20,400-metres,track,50.48,GDR,17.0,1989
4,50.48,,Grit BREUER,1972-02-16,GDR,1,Neubrandenburg (GDR),1989-07-22,1186,400-metres,sprints,female,u18,400-metres,track,50.48,GDR,17.0,1989
42,50.49,,Marita KOCH,1957-02-18,GDR,1h,Karl Marx Stadt (GDR),1976-05-29,1186,400-metres,sprints,female,u20,400-metres,track,50.49,GDR,19.0,1976
42,50.49,,Sanya RICHARDS-ROSS,1985-02-26,USA,1h2,"College Station, TX (USA)",2004-05-28,1186,400-metres,sprints,female,u20,400-metres,track,50.49,USA,19.0,2004
44,50.5,,Ashley SPENCER,1993-06-08,USA,1,"Estadio Olímpico, Barcelona (ESP)",2012-07-13,1185,400-metres,sprints,female,u20,400-metres,track,50.5,ESP,19.0,2012
45,50.51,,Christina BREHMER,1958-02-28,GDR,2,"Olympic Stadium, Montréal (CAN)",1976-07-29,1185,400-metres,sprints,female,u20,400-metres,track,50.51,CAN,18.0,1976
46,50.52,,Sydney MCLAUGHLIN,1999-08-07,USA,1f2,"College Station, TX (USA) (i)",2018-02-25,1218,400-metres,sprints,female,u20,400-metres,track,50.52,USA,18.0,2018
46,50.52,,Athing MU,2002-06-08,USA,1f4,"Gilliam Indoor Track, College Station, TX (USA) (i)",2021-02-06,1218,400-metres,sprints,female,u20,400-metres,track,50.52,USA,18.0,2021
46,50.52,,Lurdes Gloria MANUEL,2005-07-12,CZE,4,"Stadio Olimpico, Roma (ITA)",2024-06-10,1185,400-metres,sprints,female,u20,400-metres,track,50.52,ITA,18.0,2024
5,50.52,,Grit BREUER,1972-02-16,GDR,1,Gateshead (GBR),1989-08-05,1185,400-metres,sprints,female,u18,400-metres,track,50.52,GBR,17.0,1989
46,50.52,,Grit BREUER,1972-02-16,GDR,1,Gateshead (GBR),1989-08-05,1185,400-metres,sprints,female,u20,400-metres,track,50.52,GBR,17.0,1989
50,50.54,,Sanya RICHARDS-ROSS,1985-02-26,USA,7sf1,"Olympic Stadium, Athina (GRE)",2004-08-22,1184,400-metres,sprints,female,u20,400-metres,track,50.54,GRE,19.0,2004
51,50.57,,Salwa Eid NASER,1998-05-23,BRN,1h4,"Olympic Stadium, London (GBR)",2017-08-06,1183,400-metres,sprints,female,u20,400-metres,track,50.57,GBR,19.0,2017
51,50.57,,Ella ONOJUVWEVWO,2005-03-25,NGR,2h3,"Percy Beard Track, Gainesville, FL (USA)",2024-05-10,1183,400-metres,sprints,female,u20,400-metres,track,50.57,USA,19.0,2024
53,50.58,,Sanya RICHARDS-ROSS,1985-02-26,USA,1,"Sacramento, CA (USA)",2003-06-14,1182,400-metres,sprints,female,u20,400-metres,track,50.58,USA,18.0,2003
54,50.59,,Fatimat YUSUF,1971-05-02,NGR,,Budapest (HUN),1990-08-05,1182,400-metres,sprints,female,u20,400-metres,track,50.59,HUN,19.0,1990
54,50.59,,Salwa Eid NASER,1998-05-23,BRN,1,"Alexander Stadium, Birmingham (GBR)",2017-08-20,1182,400-metres,sprints,female,u20,400-metres,track,50.59,GBR,19.0,2017
54,50.59,,Lurdes Gloria MANUEL,2005-07-12,CZE,2,"Mestský Stadion, Ostrava (CZE)",2024-05-28,1182,400-metres,sprints,female,u20,400-metres,track,50.59,CZE,18.0,2024
54,50.59,,Ella ONOJUVWEVWO,2005-03-25,NGR,1rr1,"Stade de France, Paris (FRA)",2024-08-06,1182,400-metres,sprints,female,u20,400-metres,track,50.59,FRA,19.0,2024
58,50.62,,Fatimat YUSUF,1971-05-02,NGR,1,"Deveti Septemvri Stadium, Plovdiv (BUL)",1990-08-10,1181,400-metres,sprints,female,u20,400-metres,track,50.62,BUL,19.0,1990
59,50.63,,Sanya RICHARDS-ROSS,1985-02-26,USA,1,"Lincoln, NE (USA)",2003-05-31,1180,400-metres,sprints,female,u20,400-metres,track,50.63,USA,18.0,2003
60,50.65,,Athing MU,2002-06-08,USA,1pr6,"Cushing Stadium, College Station, TX (USA)",2021-05-27,1180,400-metres,sprints,female,u20,400-metres,track,50.65,USA,18.0,2021
61,50.66,,Sanya RICHARDS-ROSS,1985-02-26,USA,1,"College Station, TX (USA)",2004-05-29,1179,400-metres,sprints,female,u20,400-metres,track,50.66,USA,19.0,2004
62,50.67,,Grit BREUER,1972-02-16,GDR,2,"Estadio Olímpico, Barcelona (ESP)",1989-09-10,1179,400-metres,sprints,female,u20,400-metres,track,50.67,ESP,17.0,1989
6,50.67,,Grit BREUER,1972-02-16,GDR,2,"Estadio Olímpico, Barcelona (ESP)",1989-09-10,1179,400-metres,sprints,female,u18,400-metres,track,50.67,ESP,17.0,1989
63,50.68,,Sanya RICHARDS-ROSS,1985-02-26,USA,3,"Austin, TX (USA)",2004-06-12,1178,400-metres,sprints,female,u20,400-metres,track,50.68,USA,19.0,2004
63,50.68,,Grit BREUER,1972-02-16,GDR,1,Dresden (GER),1990-08-18,1178,400-metres,sprints,female,u20,400-metres,track,50.68,GER,18.0,1990
7,50.69,,Sanya RICHARDS-ROSS,1985-02-26,USA,1,"Palo Alto, CA (USA)",2002-06-22,1178,400-metres,sprints,female,u18,400-metres,track,50.69,USA,17.0,2002
65,50.69,,Sanya RICHARDS-ROSS,1985-02-26,USA,1,"Palo Alto, CA (USA)",2002-06-22,1178,400-metres,sprints,female,u20,400-metres,track,50.69,USA,17.0,2002
66,50.7,,Ella ONOJUVWEVWO,2005-03-25,NGR,2sf3,"Hayward Field, Eugene, OR (USA)",2024-06-06,1178,400-metres,sprints,female,u20,400-metres,track,50.7,USA,19.0,2024
66,50.7,,Fatimat YUSUF,1971-05-02,NGR,1,Padova (ITA),1990-09-16,1178,400-metres,sprints,female,u20,400-metres,track,50.7,ITA,19.0,1990
66,50.7,,Shaunae MILLER,1994-04-15,BAH,2,"Eugene, OR (USA)",2013-06-07,1178,400-metres,sprints,female,u20,400-metres,track,50.7,USA,19.0,2013
69,50.72,,Lurdes Gloria MANUEL,2005-07-12,CZE,5,"Stade Louis II, Monaco (MON)",2024-07-12,1177,400-metres,sprints,female,u20,400-metres,track,50.72,MON,19.0,2024
69,50.72,,Ella ONOJUVWEVWO,2005-03-25,NGR,6,"Hayward Field, Eugene, OR (USA)",2024-06-08,1177,400-metres,sprints,female,u20,400-metres,track,50.72,USA,19.0,2024
71,50.74,,Marita KOCH,1957-02-18,GDR,1,Karl Marx Stadt (GDR),1976-05-30,1176,400-metres,sprints,female,u20,400-metres,track,50.74,GDR,19.0,1976
8,50.74,,Monique HENDERSON,1983-02-18,USA,1,"Norwalk, CA (USA)",2000-06-03,1176,400-metres,sprints,female,u18,400-metres,track,50.74,USA,17.0,2000
71,50.74,,Talitha DIGGS,2002-08-22,USA,2,"Hayward Field, Eugene, OR (USA)",2021-06-12,1176,400-metres,sprints,female,u20,400-metres,track,50.74,USA,18.0,2021
71,50.74,,Christine MALLARD,2004-05-12,USA,1,"Hayward Field, Eugene, OR (USA)",2023-07-09,1176,400-metres,sprints,female,u20,400-metres,track,50.74,USA,19.0,2023
71,50.74,,Monique HENDERSON,1983-02-18,USA,1,"Norwalk, CA (USA)",2000-06-03,1176,400-metres,sprints,female,u20,400-metres,track,50.74,USA,17.0,2000
75,50.76,,Li JING,1980-02-14,CHN,h,Shanghai (CHN),1997-10-17,1175,400-metres,sprints,female,u20,400-metres,track,50.76,CHN,17.0,1997
9,50.76,,Li JING,1980-02-14,CHN,h,Shanghai (CHN),1997-10-17,1175,400-metres,sprints,female,u18,400-metres,track,50.76,CHN,17.0,1997
76,50.77,,Ella ONOJUVWEVWO,2005-03-25,NGR,1h2,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",2024-05-25,1175,400-metres,sprints,female,u20,400-metres,track,50.77,USA,19.0,2024
77,50.78,,Danijela GRGIĆ,1988-09-28,CRO,1,"Chaoyang Sport Center, Beijing (CHN)",2006-08-17,1174,400-metres,sprints,female,u20,400-metres,track,50.78,CHN,17.0,2006
78,50.79,,Hima DAS,2000-01-09,IND,2,Jakarta (INA),2018-08-26,1174,400-metres,sprints,female,u20,400-metres,track,50.79,INA,18.0,2018
79,50.8,,JaMeesia FORD,2005-01-26,USA,8,"Hayward Field, Eugene, OR (USA)",2024-06-23,1174,400-metres,sprints,female,u20,400-metres,track,50.8,USA,19.0,2024
80,50.81,,JaMeesia FORD,2005-01-26,USA,5f1,"Percy Beard Track, Gainesville, FL (USA)",2024-04-13,1173,400-metres,sprints,female,u20,400-metres,track,50.81,USA,19.0,2024
80,50.81,,Lurdes Gloria MANUEL,2005-07-12,CZE,3rr2,"Stade de France, Paris (FRA)",2024-08-06,1173,400-metres,sprints,female,u20,400-metres,track,50.81,FRA,19.0,2024
82,50.82,,Sanya RICHARDS-ROSS,1985-02-26,USA,1,"Fayetteville, AR (USA) (i)",2004-03-13,1206,400-metres,sprints,female,u20,400-metres,track,50.82,USA,19.0,2004
83,50.85,,Fatimat YUSUF,1971-05-02,NGR,1,Cairo (EGY),1990-10-04,1172,400-metres,sprints,female,u20,400-metres,track,50.85,EGY,19.0,1990
