rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
1054,8.28,1.2,Mike CONLEY,1962-10-05,USA,1,"Austin, TX (USA)",1985-05-31,1199.0,long-jump,jumps,male,senior,long-jump,field,8.28,USA,22.0,1985
1054,8.28,0.1,Vadim KOBYLYANSKIY,1961-01-25,URS,2,Donetsk (URS),1984-09-08,1199.0,long-jump,jumps,male,senior,long-jump,field,8.28,URS,23.0,1984
1054,8.28,,Larry MYRICKS,1956-03-10,USA,1,Hannover (GER),1984-08-19,1199.0,long-jump,jumps,male,senior,long-jump,field,8.28,GER,28.0,1984
1054,8.28,,Konstantin SEMYKIN,1960-05-26,URS,2,Moskva (URS),1984-07-06,1199.0,long-jump,jumps,male,senior,long-jump,field,8.28,URS,24.0,1984
1054,8.28,,Vitaliy SHKURLATOV,1979-05-25,RUS,3,"Sportaréna, Budapest (HUN) (i)",2004-03-06,1199.0,long-jump,jumps,male,senior,long-jump,field,8.28,HUN,24.0,2004
1054,8.28,0.5,Mike CONLEY,1962-10-05,USA,2,"Houston, TX (USA)",1983-06-03,1199.0,long-jump,jumps,male,senior,long-jump,field,8.28,USA,20.0,1983
1054,8.28,,Aleksandr BESKROVNIY,1960-04-05,URS,1,Moskva (URS),1983-05-29,1199.0,long-jump,jumps,male,senior,long-jump,field,8.28,URS,23.0,1983
1054,8.28,1.7,Larry MYRICKS,1956-03-10,USA,1,"Eugene, OR (USA)",1980-06-25,1199.0,long-jump,jumps,male,senior,long-jump,field,8.28,USA,24.0,1980
1054,8.28,,Arnie ROBINSON,1948-04-07,USA,1,"Modesto, CA (USA)",1975-05-24,1199.0,long-jump,jumps,male,senior,long-jump,field,8.28,USA,27.0,1975
1054,8.28,1.2,Ralph BOSTON,1939-05-09,USA,1,Moskva (URS),1961-07-16,1199.0,long-jump,jumps,male,senior,long-jump,field,8.28,URS,22.0,1961
1054,8.28,1.2,Kirill SOSUNOV,1975-11-01,RUS,,Oristano (ITA),1995-09-18,1199.0,long-jump,jumps,male,senior,long-jump,field,8.28,ITA,19.0,1995
1054,8.28,1.6,Lutz DOMBROWSKI,1959-06-25,GDR,1,Erfurt (GER),1984-06-03,1199.0,long-jump,jumps,male,senior,long-jump,field,8.28,GER,24.0,1984
1054,8.28,1.4,Nélson FERREIRA,,BRA,2,Manaus (BRA),1996-06-30,1199.0,long-jump,jumps,male,senior,long-jump,field,8.28,BRA,,1996
1054,8.28,0.8,James BECKFORD,1975-01-09,JAM,2,Bruxelles (BEL),1999-09-03,1199.0,long-jump,jumps,male,senior,long-jump,field,8.28,BEL,24.0,1999
1054,8.28,1.3,Joe GREENE,1967-02-17,USA,2q2,"Olympic Stadium, Atlanta, GA (USA)",1996-07-28,1199.0,long-jump,jumps,male,senior,long-jump,field,8.28,USA,29.0,1996
1054,8.28,0.1,James BECKFORD,1975-01-09,JAM,2,"Stade de France, Paris-St-Denis (FRA)",2003-08-29,1199.0,long-jump,jumps,male,senior,long-jump,field,8.28,FRA,28.0,2003
1054,8.28,0.3,Savanté STRINGFELLOW,1978-11-06,USA,3,Trikala (GRE),2003-06-24,1199.0,long-jump,jumps,male,senior,long-jump,field,8.28,GRE,24.0,2003
1054,8.28,,Brian JOHNSON,1980-03-05,USA,1,"Fayetteville, AR (USA) (i)",2003-03-14,1199.0,long-jump,jumps,male,senior,long-jump,field,8.28,USA,23.0,2003
1054,8.28,,Yago LAMELA,1977-07-24,ESP,1,Valencia (ESP) (i),2003-03-02,1199.0,long-jump,jumps,male,senior,long-jump,field,8.28,ESP,25.0,2003
1054,8.28,0.8,Grzegorz MARCINISZYN,1977-05-22,POL,1,Malles Venosta (ITA),2001-07-14,1199.0,long-jump,jumps,male,senior,long-jump,field,8.28,ITA,24.0,2001
1054,8.28,0.2,Savanté STRINGFELLOW,1978-11-06,USA,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",2001-07-04,1199.0,long-jump,jumps,male,senior,long-jump,field,8.28,SUI,22.0,2001
1054,8.28,-0.8,James BECKFORD,1975-01-09,JAM,1,Chania (GRE),2000-06-14,1203.0,long-jump,jumps,male,senior,long-jump,field,8.28,GRE,25.0,2000
1054,8.28,1.3,Kevin DILWORTH,1974-02-14,USA,1,Fort-de-France (FRA),2000-04-29,1199.0,long-jump,jumps,male,senior,long-jump,field,8.28,FRA,26.0,2000
1054,8.28,-0.4,Peter BURGE,1974-07-03,AUS,1,Sydney (AUS),2000-02-26,1201.0,long-jump,jumps,male,senior,long-jump,field,8.28,AUS,25.0,2000
1054,8.28,,Yago LAMELA,1977-07-24,ESP,2,"National Indoor Arena, Birmingham (GBR) (i)",2003-03-15,1199.0,long-jump,jumps,male,senior,long-jump,field,8.28,GBR,25.0,2003
1054,8.28,1.2,Yago LAMELA,1977-07-24,ESP,1,Salamanca (ESP),1999-07-15,1199.0,long-jump,jumps,male,senior,long-jump,field,8.28,ESP,21.0,1999
1054,8.28,0.1,James BECKFORD,1975-01-09,JAM,1,Athina (GRE),1999-06-16,1199.0,long-jump,jumps,male,senior,long-jump,field,8.28,GRE,24.0,1999
1054,8.28,1.8,Iván PEDROSO,1972-12-17,CUB,2,Jena (GER),1999-06-05,1199.0,long-jump,jumps,male,senior,long-jump,field,8.28,GER,26.0,1999
1054,8.28,,Gregor CANKAR,1975-01-25,SLO,4,"Green Dome, Maebashi (JPN) (i)",1999-03-07,1199.0,long-jump,jumps,male,senior,long-jump,field,8.28,JPN,24.0,1999
1054,8.28,2.0,Kirill SOSUNOV,1975-11-01,RUS,1,"Népstadion, Budapest (HUN)",1998-08-19,1199.0,long-jump,jumps,male,senior,long-jump,field,8.28,HUN,22.0,1998
1054,8.28,-0.2,James BECKFORD,1975-01-09,JAM,1,Formia (ITA),1998-07-12,1200.0,long-jump,jumps,male,senior,long-jump,field,8.28,ITA,23.0,1998
1054,8.28,-1.2,James BECKFORD,1975-01-09,JAM,2,Tokyo (JPN),1997-09-06,1206.0,long-jump,jumps,male,senior,long-jump,field,8.28,JPN,22.0,1997
1054,8.28,0.5,Roland MCGHEE,1971-10-15,USA,1,"New Orleans, LA (USA)",1998-06-19,1199.0,long-jump,jumps,male,senior,long-jump,field,8.28,USA,26.0,1998
1054,8.28,1.2,Paulo CASTELBRANCO,1969-02-09,POR,1,Lisboa (POR),1998-05-23,1199.0,long-jump,jumps,male,senior,long-jump,field,8.28,POR,29.0,1998
1054,8.28,-0.6,Iván PEDROSO,1972-12-17,CUB,2,Athina (GRE),1999-06-16,1202.0,long-jump,jumps,male,senior,long-jump,field,8.28,GRE,26.0,1999
1140,8.27,0.6,Aleksandr MENKOV,1990-12-07,RUS,1,"Alexander Stadium, Birmingham (GBR)",2013-06-30,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,GBR,22.0,2013
1140,8.27,1.4,Henry FRAYNE,1990-04-14,AUS,1,Sydney (AUS),2012-02-18,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,AUS,21.0,2012
1140,8.27,1.8,Christian REIF,1984-10-24,GER,3,Bad Langensalza (GER),2013-06-15,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,GER,28.0,2013
1140,8.27,0.4,Aleksandr MENKOV,1990-12-07,RUS,1,"Shanghai Stadium, Shanghai (CHN)",2015-05-17,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,CHN,24.0,2015
1140,8.27,0.6,Luis Alberto RIVERA MORALES,1987-06-21,MEX,3,"Luzhniki Stadion, Moskva (RUS)",2013-08-16,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,RUS,26.0,2013
1140,8.27,,Jarrion LAWSON,1994-05-06,USA,2,"Fayetteville, AR (USA) (i)",2015-03-13,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,USA,20.0,2015
1140,8.27,0.7,Michael HARTFIELD,1990-03-29,USA,1,"National Stadium, Beijing (CHN)",2015-05-20,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,CHN,25.0,2015
1140,8.27,-0.1,Fabrice LAPIERRE,1983-10-17,AUS,3,"Letzigrund, Zürich (SUI)",2015-09-03,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,SUI,31.0,2015
1140,8.27,1.1,Mauro Vinícius DA SILVA,1986-12-26,BRA,1,São Paulo (BRA),2011-09-24,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,BRA,24.0,2011
1140,8.27,1.9,Christian REIF,1984-10-24,GER,2,"FBK Stadium, Hengelo (NED)",2010-05-30,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,NED,25.0,2010
1140,8.27,0.0,Salim SDIRI,1978-10-26,FRA,1,Lausanne (SUI),2011-08-13,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,SUI,32.0,2011
1140,8.27,0.3,Greg RUTHERFORD,1986-11-17,GBR,3,"Stade de France, Paris-St-Denis (FRA)",2011-07-08,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,FRA,24.0,2011
1140,8.27,1.7,Eusebio CÁCERES,1991-09-10,ESP,1q2,"Estadio Olímpico, Barcelona (ESP)",2010-07-30,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,ESP,18.0,2010
1140,8.27,1.6,Christian REIF,1984-10-24,GER,1q1,"Estadio Olímpico, Barcelona (ESP)",2010-07-30,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,ESP,25.0,2010
1140,8.27,0.7,Ndiss Kaba BADJI,1983-09-21,SEN,1,Dakar (SEN),2010-04-24,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,SEN,26.0,2010
1140,8.27,,Xiongfeng SU,1987-03-21,CHN,1,Nanjing (CHN) (i),2010-03-11,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,CHN,22.0,2010
1140,8.27,0.4,Xiaoyi ZHANG,1989-05-25,CHN,1,Jinan (CHN),2009-10-22,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,CHN,20.0,2009
1140,8.27,1.4,Jarrion LAWSON,1994-05-06,USA,,"Sacramento, CA (USA)",2017-06-25,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,USA,23.0,2017
1140,8.27,-0.3,Godfrey Khotso MOKOENA,1985-03-06,RSA,2,Shanghai (CHN),2009-09-20,1198.0,long-jump,jumps,male,senior,long-jump,field,8.27,CHN,24.0,2009
1140,8.27,-0.1,Irving SALADINO,1983-01-23,PAN,2,"Stadio Olimpico, Roma (ITA)",2009-07-10,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,ITA,26.0,2009
1140,8.27,2.0,Fabrice LAPIERRE,1983-10-17,AUS,1,"SOPAC, Sydney (AUS)",2016-04-03,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,AUS,32.0,2016
1140,8.27,,Marquis DENDY,1992-11-17,USA,3,"Štark Arena, Beograd (SRB) (i)",2022-03-18,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,SRB,29.0,2022
1140,8.27,0.0,Aleksandr MENKOV,1990-12-07,ANA,4,"Olympic Stadium, London (GBR)",2017-08-05,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,GBR,26.0,2017
1140,8.27,1.4,Miltiadis TENTOGLOU,1998-03-18,GRE,1,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",2022-06-05,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,MAR,24.0,2022
15,8.27,1.7,Eusebio CÁCERES,1991-09-10,ESP,1q2,"Estadio Olímpico, Barcelona (ESP)",2010-07-30,1197.0,long-jump,jumps,male,u20,long-jump,field,8.27,ESP,18.0,2010
1140,8.27,-0.2,Ibrahim CAMEJO,1982-06-28,CUB,2,"Olympic Stadium, Athina (GRE)",2008-07-13,1198.0,long-jump,jumps,male,senior,long-jump,field,8.27,GRE,26.0,2008
1140,8.27,1.1,Wayne PINNOCK,2000-10-24,JAM,2,"National Stadium, Kingston (JAM)",2024-06-29,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,JAM,23.0,2024
1140,8.27,0.8,Carey MCLEOD,1998-04-14,JAM,4,"Nemzeti Atlétikai Központ, Budapest (HUN)",2023-08-24,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,HUN,25.0,2023
1140,8.27,-0.3,Tajay GAYLE,1996-08-02,JAM,3,"Nemzeti Atlétikai Központ, Budapest (HUN)",2023-08-24,1198.0,long-jump,jumps,male,senior,long-jump,field,8.27,HUN,27.0,2023
1140,8.27,-0.4,Tajay GAYLE,1996-08-02,JAM,2,"National Stadium, Kingston (JAM)",2023-07-08,1199.0,long-jump,jumps,male,senior,long-jump,field,8.27,JAM,26.0,2023
1140,8.27,0.7,Chenoult Lionel COETZEE,1997-05-06,NAM,1,"Independence Stadium, Windhoek (NAM)",2023-04-15,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,NAM,25.0,2023
1140,8.27,1.4,Yuki HASHIOKA,1999-01-23,JPN,1,"Yanmar Stadium Nagai, Osaka (JPN)",2022-06-12,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,JPN,23.0,2022
1140,8.27,1.4,Thobias MONTLER,1996-02-15,SWE,2,"Kallithea, Athina (GRE)",2022-05-25,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,GRE,26.0,2022
1140,8.27,0.8,Jarvis GOTCH,1992-03-25,USA,1,"Torrance, CA (USA)",2018-04-21,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,USA,26.0,2018
1140,8.27,0.4,Thobias MONTLER,1996-02-15,SWE,3,"Stade Louis II, Monaco (MON)",2021-07-09,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,MON,25.0,2021
1140,8.27,-2.0,Tajay GAYLE,1996-08-02,JAM,,"Olympiastadion, Stockholm (SWE)",2021-07-04,1209.0,long-jump,jumps,male,senior,long-jump,field,8.27,SWE,24.0,2021
1140,8.27,1.9,JuVaughn HARRISON,1999-04-30,USA,1,"Hayward Field, Eugene, OR (USA)",2021-06-09,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,USA,22.0,2021
1140,8.27,0.6,Miltiadis TENTOGLOU,1998-03-18,GRE,1,"Elena Venizelou National Stadium, Chania (GRE)",2021-05-30,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,GRE,23.0,2021
1140,8.27,1.5,Tajay GAYLE,1996-08-02,JAM,1,"Ansin Sports Complex, Miramar, FL (USA)",2021-04-10,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,USA,24.0,2021
1140,8.27,1.8,Kristian PULLI,1994-09-02,FIN,1,"Leppävaaran Stadion, Espoo (FIN)",2020-06-11,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,FIN,25.0,2020
1140,8.27,0.3,Juan Miguel ECHEVARRÍA,1998-08-11,CUB,1,"Estadio Atlético de la VIDENA, Lima (PER)",2019-08-07,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,PER,21.0,2019
1140,8.27,1.2,Radek JUŠKA,1993-03-08,CZE,1,Turnov (CZE),2018-05-29,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,CZE,25.0,2018
1140,8.27,0.1,Louis TSATOUMAS,1982-02-12,GRE,1q1,"National Stadium, Beijing (CHN)",2008-08-16,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,CHN,26.0,2008
1140,8.27,0.5,Mike POWELL,1963-11-10,USA,2,"Westwood, CA (USA)",1989-06-10,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,USA,25.0,1989
1140,8.27,0.9,Brian JOHNSON,1980-03-05,USA,1,Ponce (PUR),2008-05-17,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,PUR,28.0,2008
1140,8.27,1.0,Larry MYRICKS,1956-03-10,USA,1,Budapest (HUN),1986-08-11,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,HUN,30.0,1986
1140,8.27,,Roland MCGHEE,1971-10-15,USA,2,"El Paso, TX (USA)",1995-04-15,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,USA,23.0,1995
1140,8.27,,Yuriy NAUMKIN,1968-11-05,RUS,1,Shakhty (RUS) (i),1995-01-21,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,RUS,26.0,1995
1140,8.27,,Roland MCGHEE,1971-10-15,USA,1,"Murfreesboro, TN (USA) (i)",1994-12-10,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,USA,23.0,1994
1140,8.27,0.6,Iván PEDROSO,1972-12-17,CUB,2,Salamanca (ESP),1993-07-27,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,ESP,20.0,1993
1140,8.27,-1.1,Dion BENTLEY,1971-08-26,USA,1,"Tallahassee, FL (USA)",1993-05-26,1203.0,long-jump,jumps,male,senior,long-jump,field,8.27,USA,21.0,1993
1140,8.27,1.7,Ivailo MLADENOV,1973-10-09,BUL,1,Sofia (BUL),1993-05-22,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,BUL,19.0,1993
1140,8.27,2.0,Dmitriy BAGRYANOV,1967-12-18,RUS,1,Moskva (RUS),1992-06-24,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,RUS,24.0,1992
1140,8.27,-0.4,Yussuf ALLI,1960-07-28,NGR,1,Lagos (NGR),1989-08-08,1199.0,long-jump,jumps,male,senior,long-jump,field,8.27,NGR,29.0,1989
1140,8.27,1.2,Larry MYRICKS,1956-03-10,USA,3,"Olympic Stadium, Seoul (KOR)",1988-09-26,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,KOR,32.0,1988
1140,8.27,1.2,Larry MYRICKS,1956-03-10,USA,q,San José (USA),1987-06-25,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,USA,31.0,1987
1140,8.27,1.9,Marco DELONGE,1966-06-16,GDR,1,Potsdam (GDR),1987-06-06,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,GDR,20.0,1987
1140,8.27,1.8,Mike POWELL,1963-11-10,USA,1,Koriyama (JPN),1987-04-29,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,JPN,23.0,1987
1140,8.27,,Mike CONLEY,1962-10-05,USA,1,"New York, NY (USA) (i)",1986-02-28,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,USA,23.0,1986
1140,8.27,,Iván PEDROSO,1972-12-17,CUB,1,Parma (ITA),1995-06-13,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,ITA,22.0,1995
1140,8.27,,Carl LEWIS,1961-07-01,USA,1,"Inglewood, CA (USA) (i)",1985-02-08,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,USA,23.0,1985
1140,8.27,0.9,Gable GARENAMOTSE,1977-02-28,BOT,1,Rhede (GER),2006-08-20,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,GER,29.0,2006
1140,8.27,1.2,Gary HONEY,1959-07-26,AUS,1,Budapest (HUN),1984-08-20,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,HUN,25.0,1984
1140,8.27,2.0,Mike MCRAE,1955-07-09,USA,1,San José (USA),1984-06-09,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,USA,28.0,1984
1140,8.27,,Carl LEWIS,1961-07-01,USA,1,"Los Angeles, CA (USA) (i)",1982-01-22,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,USA,20.0,1982
1140,8.27,1.6,Nenad STEKIĆ,1951-03-07,YUG,1,Rovereto (ITA),1979-09-16,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,ITA,28.0,1979
1140,8.27,0.0,Lutz DOMBROWSKI,1959-06-25,GDR,2,"Olympic Stadium, Montréal (CAN)",1979-08-26,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,CAN,20.0,1979
1140,8.27,-0.2,Lutz DOMBROWSKI,1959-06-25,GDR,1,Potsdam (GDR),1979-07-29,1198.0,long-jump,jumps,male,senior,long-jump,field,8.27,GDR,20.0,1979
1140,8.27,0.9,Nenad STEKIĆ,1951-03-07,YUG,1q1,Nova Gorica (SLO),1977-07-09,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,SLO,26.0,1977
1140,8.27,,Grzegorz CYBULSKI,1951-11-23,POL,1,Roma (ITA),1975-09-19,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,ITA,23.0,1975
1140,8.27,0.5,Grzegorz CYBULSKI,1951-11-23,POL,1,Warszawa (POL),1975-06-20,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,POL,23.0,1975
1140,8.27,,Ralph BOSTON,1939-05-09,USA,1q1,"Estadio Olímpico, Ciudad de México (MEX)",1968-10-17,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,MEX,29.0,1968
1140,8.27,0.2,Vitaliy KIRILENKO,1968-04-25,UKR,1,Kyiv (UKR),1995-05-26,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,UKR,27.0,1995
1140,8.27,-0.6,László SZALMA,1957-10-21,HUN,2,Köln (GER),1984-08-26,1200.0,long-jump,jumps,male,senior,long-jump,field,8.27,GER,26.0,1984
1140,8.27,0.9,Percy KNOX,1969-10-14,USA,1,Rhede (GER),1995-07-30,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,GER,25.0,1995
1140,8.27,0.1,Savanté STRINGFELLOW,1978-11-06,USA,1,"Eugene, OR (USA)",2001-05-31,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,USA,22.0,2001
1140,8.27,0.3,James BECKFORD,1975-01-09,JAM,1,Johannesburg (RSA),1995-09-23,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,RSA,20.0,1995
1140,8.27,2.0,Miguel PATE,1979-06-13,USA,1,"Eugene, OR (USA)",2006-05-28,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,USA,26.0,2006
1140,8.27,,Salim SDIRI,1978-10-26,FRA,1,Mondeville (FRA) (i),2006-01-28,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,FRA,27.0,2006
1140,8.27,-2.0,Godfrey Khotso MOKOENA,1985-03-06,RSA,1,Pretoria (RSA),2005-10-29,1209.0,long-jump,jumps,male,senior,long-jump,field,8.27,RSA,20.0,2005
1140,8.27,,John MOFFITT,1980-12-12,USA,1,"New York, NY (USA) (i)",2004-02-14,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,USA,23.0,2004
1140,8.27,1.3,Julien FIVAZ,1979-01-09,SUI,1,Ebensee (AUT),2003-08-02,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,AUT,24.0,2003
1140,8.27,,Miguel PATE,1979-06-13,USA,2,"Fayetteville, AR (USA) (i)",2003-02-15,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,USA,23.0,2003
1140,8.27,1.7,Luis Felipe MÉLIZ,1979-08-11,CUB,1,Laguna (ESP),2002-09-14,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,ESP,23.0,2002
1140,8.27,0.0,Dwight PHILLIPS,1977-10-01,USA,1,Rovereto (ITA),2002-08-28,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,ITA,24.0,2002
1140,8.27,-1.1,Dwight PHILLIPS,1977-10-01,USA,1,Helsinki (FIN),2002-08-13,1203.0,long-jump,jumps,male,senior,long-jump,field,8.27,FIN,24.0,2002
1140,8.27,0.2,Chris TOMLINSON,1981-09-15,GBR,1,"Tallahassee, FL (USA)",2002-04-13,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,USA,20.0,2002
1140,8.27,,Petar DACHEV,1979-06-15,BUL,1,Sofia (BUL) (i),2002-02-09,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,BUL,22.0,2002
1140,8.27,0.8,Miguel PATE,1979-06-13,USA,1,"Eugene, OR (USA)",2003-05-24,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,USA,23.0,2003
1140,8.27,1.4,Oleksiy LUKASHEVYCH,1977-01-11,UKR,1,Tartu (EST),2000-06-11,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,EST,23.0,2000
1140,8.27,1.0,Zhengzhe TAN,1974-01-10,CHN,2,Zhaoqing (CHN),1997-05-29,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,CHN,23.0,1997
1140,8.27,,Kirill SOSUNOV,1975-11-01,RUS,1,Moskva (RUS) (i),1996-01-19,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,RUS,20.0,1996
1140,8.27,,Bogdan ŢĂRUŞ,1975-08-01,ROU,1,Bucureşti (ROU) (i),2000-02-06,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,ROU,24.0,2000
1140,8.27,,Iván PEDROSO,1972-12-17,CUB,2,Budapest (HUN) (i),1996-01-28,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,HUN,23.0,1996
1140,8.27,1.3,Jaime JEFFERSON,1962-01-17,CUB,1,Funchal (POR),1996-05-25,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,POR,34.0,1996
1140,8.27,1.6,Gregor CANKAR,1975-01-25,SLO,1,Lisboa (POR),1996-06-28,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,POR,21.0,1996
1140,8.27,0.2,Mike CONLEY,1962-10-05,USA,4,"Atlanta, GA (USA)",1996-06-19,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,USA,33.0,1996
1140,8.27,0.0,Konstantin KRAUSE,1967-10-08,GER,2,Bad Langensalza (GER),1997-06-15,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,GER,29.0,1997
1140,8.27,0.2,Bogdan ŢĂRUŞ,1975-08-01,ROU,1,Bucureşti (ROU),1997-07-20,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,ROU,21.0,1997
1140,8.27,0.8,James BECKFORD,1975-01-09,JAM,2,Zürich (SUI),1999-08-11,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,SUI,24.0,1999
1140,8.27,,Iván PEDROSO,1972-12-17,CUB,1,Erfurt (GER) (i),2000-02-02,1197.0,long-jump,jumps,male,senior,long-jump,field,8.27,GER,27.0,2000
1240,8.26,0.9,Changzhou HUANG,1994-08-20,CHN,2,Beijing (CHN),2017-06-25,1194.0,long-jump,jumps,male,senior,long-jump,field,8.26,CHN,22.0,2017
1240,8.26,1.3,Jinzhe LI,1989-09-01,CHN,1,Beijing (CHN),2015-05-08,1194.0,long-jump,jumps,male,senior,long-jump,field,8.26,CHN,25.0,2015
1240,8.26,0.4,Aleksandr MENKOV,1990-12-07,ANA,1,Yerino (RUS),2017-07-15,1194.0,long-jump,jumps,male,senior,long-jump,field,8.26,RUS,26.0,2017
1240,8.26,,Marquis DENDY,1992-11-17,USA,1,"Oregon Convention Center, Portland, OR (USA) (i)",2016-03-20,1194.0,long-jump,jumps,male,senior,long-jump,field,8.26,USA,23.0,2016
1240,8.26,,Greg RUTHERFORD,1986-11-17,GBR,1,"Albuquerque, NM (USA) (i)",2016-02-05,1194.0,long-jump,jumps,male,senior,long-jump,field,8.26,USA,29.0,2016
1240,8.26,0.4,Kafétien GOMIS,1980-03-23,FRA,2,"Olympic Stadium, Cheboksary (RUS)",2015-06-20,1194.0,long-jump,jumps,male,senior,long-jump,field,8.26,RUS,35.0,2015
1240,8.26,2.0,Aleksandr MENKOV,1990-12-07,RUS,1,"Olympic Stadium, Cheboksary (RUS)",2015-06-20,1194.0,long-jump,jumps,male,senior,long-jump,field,8.26,RUS,24.0,2015
1240,8.26,0.1,Jeff HENDERSON,1989-02-19,USA,2,"Shanghai Stadium, Shanghai (CHN)",2015-05-17,1194.0,long-jump,jumps,male,senior,long-jump,field,8.26,CHN,26.0,2015
1240,8.26,1.4,Louis TSATOUMAS,1982-02-12,GRE,1,Rethymno (GRE),2011-07-13,1194.0,long-jump,jumps,male,senior,long-jump,field,8.26,GRE,29.0,2011
