rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
139,42:51,,Wilson KIPROP,1987-04-14,KEN,2.0,Massamagrell (ESP),2009-04-25,1140.0,15-kilometres,road-running,male,senior,15-kilometres,track,2571.0,ESP,22.0,2009
139,42:51,,Adam DRACZYŃSKI,1976-01-03,POL,1.0,Strzelce Opolskie (POL),2009-12-19,1140.0,15-kilometres,road-running,male,senior,15-kilometres,track,2571.0,POL,33.0,2009
139,42:51,,Teshome MEKONEN,1995-08-05,USA,1.0,"Jacksonville, FL (USA)",2024-03-02,1140.0,15-kilometres,road-running,male,senior,15-kilometres,track,2571.0,USA,28.0,2024
146,42:52,,Brian BARRAZA,1995-05-16,USA,2.0,"Jacksonville, FL (USA)",2025-03-01,1139.0,15-kilometres,road-running,male,senior,15-kilometres,track,2572.0,USA,29.0,2025
146,42:52,,Ambrose BORE,1995-08-08,KEN,4.0,Le Puy-en-Velay (FRA),2017-05-01,1139.0,15-kilometres,road-running,male,senior,15-kilometres,track,2572.0,FRA,21.0,2017
146,42:52,,Titus Kwemoi MASAI,1989-10-09,KEN,3.0,Massamagrell (ESP),2009-04-25,1139.0,15-kilometres,road-running,male,senior,15-kilometres,track,2572.0,ESP,19.0,2009
146,42:52,,Willem VAN HOOF,1979-02-18,BEL,1.0,Hasselt (BEL),2006-10-15,1139.0,15-kilometres,road-running,male,senior,15-kilometres,track,2572.0,BEL,27.0,2006
146,42:52,,Stephenson NYAMU,1971-11-20,KEN,1.0,"Tulsa, OK (USA)",1994-10-29,1139.0,15-kilometres,road-running,male,senior,15-kilometres,track,2572.0,USA,22.0,1994
151,42:53,,Emmanuel KIPRONO,1993-06-13,KEN,3.0,Le Puy-en-Velay (FRA),2018-05-01,1138.0,15-kilometres,road-running,male,senior,15-kilometres,track,2573.0,FRA,24.0,2018
151,42:53,,Getu FELEKE,1986-11-28,ETH,3.0,Heerenberg (NED),2012-12-02,1138.0,15-kilometres,road-running,male,senior,15-kilometres,track,2573.0,NED,26.0,2012
151,42:53,,Arturo BARRIOS,1963-12-12,MEX,3.0,"Tampa, FL (USA)",1993-02-27,1138.0,15-kilometres,road-running,male,senior,15-kilometres,track,2573.0,USA,29.0,1993
151,42:53,,Felix LIMO,1980-08-22,KEN,1.0,Nijmegen (NED),2000-11-19,1138.0,15-kilometres,road-running,male,senior,15-kilometres,track,2573.0,NED,20.0,2000
155,42:54,,Joseph KIMANI,1972-09-21,KEN,1.0,"Utica, NY (USA)",1997-07-13,1137.0,15-kilometres,road-running,male,senior,15-kilometres,track,2574.0,USA,24.0,1997
155,42:54,,Abraham CHEROBEN,1992-10-11,BRN,1.0,Heerenberg (NED),2015-12-06,1137.0,15-kilometres,road-running,male,senior,15-kilometres,track,2574.0,NED,23.0,2015
155,42:54,,Geoffrey YEGON,1988-08-28,KEN,2.0,Heerenberg (NED),2015-12-06,1137.0,15-kilometres,road-running,male,senior,15-kilometres,track,2574.0,NED,27.0,2015
155,42:54,,Hillary BOR,1989-11-22,USA,2.0,"Jacksonville, FL (USA)",2024-03-02,1137.0,15-kilometres,road-running,male,senior,15-kilometres,track,2574.0,USA,34.0,2024
155,42:54,,Peter LYNCH,1997-11-26,IRL,3.0,"Jacksonville, FL (USA)",2025-03-01,1137.0,15-kilometres,road-running,male,senior,15-kilometres,track,2574.0,USA,27.0,2025
160,42:55,,Mbarak HUSSEIN,1965-04-04,KEN,2.0,"Tulsa, OK (USA)",1994-10-29,1136.0,15-kilometres,road-running,male,senior,15-kilometres,track,2575.0,USA,29.0,1994
160,42:55,,Mike MCLEOD,1952-01-25,GBR,1.0,"Tampa, FL (USA)",1984-02-11,1136.0,15-kilometres,road-running,male,senior,15-kilometres,track,2575.0,USA,32.0,1984
160,42:55,,Gidamis SHAHANGA,1957-09-04,TAN,1.0,"Jacksonville, FL (USA)",1984-03-17,1136.0,15-kilometres,road-running,male,senior,15-kilometres,track,2575.0,USA,26.0,1984
160,42:55,,Hailu MEKONNEN,1980-04-04,ETH,2.0,Heerenberg (NED),2011-12-04,1136.0,15-kilometres,road-running,male,senior,15-kilometres,track,2575.0,NED,31.0,2011
160,42:55,,Muktar EDRIS,1994-01-14,ETH,3.0,Nijmegen (NED),2018-11-18,1136.0,15-kilometres,road-running,male,senior,15-kilometres,track,2575.0,NED,24.0,2018
165,42:56,,Mauricio GONZÁLEZ,1960-10-16,MEX,2.0,"Tampa, FL (USA)",1988-02-13,1135.0,15-kilometres,road-running,male,senior,15-kilometres,track,2576.0,USA,27.0,1988
165,42:56,,Josphat Machuka KIPRONO,1973-12-12,KEN,9.0,"Tampa, FL (USA)",1994-02-26,1135.0,15-kilometres,road-running,male,senior,15-kilometres,track,2576.0,USA,20.0,1994
165,42:56,,Larbi ZEROUAL,1971-01-10,MAR,4.0,La Courneuve (FRA),1997-04-27,1135.0,15-kilometres,road-running,male,senior,15-kilometres,track,2576.0,FRA,26.0,1997
165,42:56,,Salim KIPSANG,1979-12-22,KEN,2.0,Nijmegen (NED),2000-11-19,1135.0,15-kilometres,road-running,male,senior,15-kilometres,track,2576.0,NED,20.0,2000
169,42:57,,John Cheruiyot KORIR,1975-12-15,KEN,1.0,"Utica, NY (USA)",2001-07-08,1134.0,15-kilometres,road-running,male,senior,15-kilometres,track,2577.0,USA,25.0,2001
169,42:57,,Khalid KHANNOUCHI,1971-12-22,MAR,1.0,"Utica, NY (USA)",1998-07-12,1134.0,15-kilometres,road-running,male,senior,15-kilometres,track,2577.0,USA,26.0,1998
169,42:57,,Philemon HANNECK,1971-05-12,ZIM,3.0,"Tampa, FL (USA)",1996-02-24,1134.0,15-kilometres,road-running,male,senior,15-kilometres,track,2577.0,USA,24.0,1996
169,42:57,,John TREACY,1957-06-04,IRL,3.0,"Tampa, FL (USA)",1984-02-11,1134.0,15-kilometres,road-running,male,senior,15-kilometres,track,2577.0,USA,26.0,1984
169,42:57,,Michael MUSYOKI,1956-05-28,KEN,2.0,"Tampa, FL (USA)",1984-02-11,1134.0,15-kilometres,road-running,male,senior,15-kilometres,track,2577.0,USA,27.0,1984
169,42:57,,Benson MASYA,1970-05-14,KEN,1.0,"Utica, NY (USA)",1994-07-10,1134.0,15-kilometres,road-running,male,senior,15-kilometres,track,2577.0,USA,24.0,1994
175,42:58,,Mohamed TRAFEH,1985-05-01,USA,1.0,"Jacksonville, FL (USA)",2010-03-13,1133.0,15-kilometres,road-running,male,senior,15-kilometres,track,2578.0,USA,24.0,2010
175,42:58,,Joseph NZAU,1950-04-14,KEN,4.0,"Tampa, FL (USA)",1984-02-11,1133.0,15-kilometres,road-running,male,senior,15-kilometres,track,2578.0,USA,33.0,1984
175,42:58,,Meshack MOGOTSI,1968-09-28,RSA,1.0,Cape Town (RSA),1991-11-02,1133.0,15-kilometres,road-running,male,senior,15-kilometres,track,2578.0,RSA,23.0,1991
175,42:58,,Juan José CASTILLO,1968-03-13,PER,4.0,"Tampa, FL (USA)",1993-02-27,1133.0,15-kilometres,road-running,male,senior,15-kilometres,track,2578.0,USA,24.0,1993
175,42:58,,Godfrey KIPROTICH,1964-11-23,KEN,3.0,"Tulsa, OK (USA)",1994-10-29,1133.0,15-kilometres,road-running,male,senior,15-kilometres,track,2578.0,USA,29.0,1994
175,42:58,,Shadrack HOFF,1973-05-19,RSA,2.0,"Utica, NY (USA)",2001-07-08,1133.0,15-kilometres,road-running,male,senior,15-kilometres,track,2578.0,USA,28.0,2001
175,42:58,,Charles Bett KOECH,1983-07-27,QAT,5.0,Nijmegen (NED),2006-11-19,1133.0,15-kilometres,road-running,male,senior,15-kilometres,track,2578.0,NED,23.0,2006
175,42:58,,Mohamed TRAFEH,1985-05-01,USA,1.0,"Jacksonville, FL (USA)",2011-03-12,1133.0,15-kilometres,road-running,male,senior,15-kilometres,track,2578.0,USA,25.0,2011
175,42:58,,Abel Boniface SIKOWO,1999-02-27,UGA,3.0,Nijmegen (NED),2022-11-20,1133.0,15-kilometres,road-running,male,senior,15-kilometres,track,2578.0,NED,23.0,2022
184,42:59,,Henry RONO,1996-12-12,KEN,3.0,Valencia (ESP),2019-06-08,1132.0,15-kilometres,road-running,male,senior,15-kilometres,track,2579.0,ESP,22.0,2019
184,42:59,,Geoffrey KORIR,1996-12-01,KEN,3.0,Valencia (ESP),2018-06-02,1132.0,15-kilometres,road-running,male,senior,15-kilometres,track,2579.0,ESP,21.0,2018
184,42:59,,Tadesse FEYISSA,,ETH,3.0,Nijmegen (NED),2004-11-21,1132.0,15-kilometres,road-running,male,senior,15-kilometres,track,2579.0,NED,,2004
184,42:59,,Kibiwott KANDIE,1996-06-20,KEN,1.0,São Paulo (BRA),2019-12-31,1132.0,15-kilometres,road-running,male,senior,15-kilometres,track,2579.0,BRA,23.0,2019
184,42:59,,Ricardo VERA REBELLO,1962-09-16,URU,1.0,"Portland, OR (USA)",1987-06-28,1132.0,15-kilometres,road-running,male,senior,15-kilometres,track,2579.0,USA,24.0,1987
184,42:59,,John TREACY,1957-06-04,IRL,1.0,"Tampa, FL (USA)",1986-02-08,1132.0,15-kilometres,road-running,male,senior,15-kilometres,track,2579.0,USA,28.0,1986
184,42:59,,Matthews TEMANE,1960-12-14,RSA,2.0,Cape Town (RSA),1991-11-02,1132.0,15-kilometres,road-running,male,senior,15-kilometres,track,2579.0,RSA,30.0,1991
184,42:59,,Simon DEBOGNIES,1996-07-16,BEL,4.0,Nijmegen (NED),2022-11-20,1132.0,15-kilometres,road-running,male,senior,15-kilometres,track,2579.0,NED,26.0,2022
192,43:00,,Ondoro OSORO,1967-12-03,KEN,2.0,"Utica, NY (USA)",1998-07-12,1131.0,15-kilometres,road-running,male,senior,15-kilometres,track,2580.0,USA,30.0,1998
192,43:00,,John Cheruiyot KORIR,1975-12-15,KEN,1.0,"Utica, NY (USA)",1999-07-11,1131.0,15-kilometres,road-running,male,senior,15-kilometres,track,2580.0,USA,23.0,1999
192,43:00,,John Morimbori GWAKO,1978-09-04,KEN,5.0,La Courneuve (FRA),1997-04-27,1131.0,15-kilometres,road-running,male,senior,15-kilometres,track,2580.0,FRA,18.0,1997
192,43:00,,Patrick Mutuku IVUTI,1978-07-30,KEN,2.0,Le Puy-en-Velay (FRA),2001-05-01,1131.0,15-kilometres,road-running,male,senior,15-kilometres,track,2580.0,FRA,22.0,2001
192,43:00,,Haile GEBRSELASSIE,1973-04-18,ETH,1.0,Nijmegen (NED),1994-11-20,1131.0,15-kilometres,road-running,male,senior,15-kilometres,track,2580.0,NED,21.0,1994
192,43:00,,Arturo BARRIOS,1963-12-12,MEX,1.0,"Jacksonville, FL (USA)",1987-03-14,1131.0,15-kilometres,road-running,male,senior,15-kilometres,track,2580.0,USA,23.0,1987
192,43:00,,Sosthenes BITOK,1957-03-23,KEN,5.0,"Tampa, FL (USA)",1984-02-11,1131.0,15-kilometres,road-running,male,senior,15-kilometres,track,2580.0,USA,26.0,1984
192,43:00,,Khalid KHANNOUCHI,1971-12-22,MAR,2.0,"Tulsa, OK (USA)",1996-10-26,1131.0,15-kilometres,road-running,male,senior,15-kilometres,track,2580.0,USA,24.0,1996
192,43:00,,Jacob KIPLIMO,2000-11-14,UGA,2.0,São Paulo (BRA),2019-12-31,1131.0,15-kilometres,road-running,male,senior,15-kilometres,track,2580.0,BRA,19.0,2019
1,44:20,,Letesenbet GIDEY,1998-03-20,ETH,1,Nijmegen (NED),2019-11-17,1274.0,15-kilometres,road-running,female,senior,15-kilometres,track,2660.0,NED,21.0,2019
2,45:37,,Joyciline JEPKOSGEI,1993-12-28,KEN,,Praha (CZE),2017-04-01,1232.0,15-kilometres,road-running,female,senior,15-kilometres,track,2737.0,CZE,23.0,2017
3,46:14,,Florence KIPLAGAT,1987-02-27,KEN,,Barcelona (ESP),2015-02-15,1212.0,15-kilometres,road-running,female,senior,15-kilometres,track,2774.0,ESP,27.0,2015
4,46:28,,Tirunesh DIBABA,1985-10-01,ETH,1,Nijmegen (NED),2009-11-15,1205.0,15-kilometres,road-running,female,senior,15-kilometres,track,2788.0,NED,24.0,2009
5,46:33,,Evaline CHIRCHIR,1998-02-02,KEN,2,Nijmegen (NED),2019-11-17,1202.0,15-kilometres,road-running,female,senior,15-kilometres,track,2793.0,NED,21.0,2019
6,46:51,,Mizan ALEM,2002-01-22,ETH,1,Nijmegen (NED),2024-11-17,1193.0,15-kilometres,road-running,female,senior,15-kilometres,track,2811.0,NED,22.0,2024
7,46:52,,Zeineba YIMER,1998-06-17,ETH,1,Valencia (ESP),2019-06-08,1192.0,15-kilometres,road-running,female,senior,15-kilometres,track,2812.0,ESP,20.0,2019
8,46:57,,Elana MEYER,1966-10-10,RSA,1,Cape Town (RSA),1991-11-02,1189.0,15-kilometres,road-running,female,senior,15-kilometres,track,2817.0,RSA,25.0,1991
8,46:57,,Mestawat TUFA,1983-09-14,ETH,1,Nijmegen (NED),2008-11-16,1189.0,15-kilometres,road-running,female,senior,15-kilometres,track,2817.0,NED,25.0,2008
10,46:59,,Lornah KIPLAGAT,1974-05-01,NED,,Udine (ITA),2007-10-14,1188.0,15-kilometres,road-running,female,senior,15-kilometres,track,2819.0,ITA,33.0,2007
10,46:59,,Prisca JEPTOO,1984-06-24,KEN,1,Nijmegen (NED),2014-11-16,1188.0,15-kilometres,road-running,female,senior,15-kilometres,track,2819.0,NED,30.0,2014
12,47:00,,Shalane FLANAGAN,1981-07-08,USA,1,"Jacksonville, FL (USA)",2014-03-15,1188.0,15-kilometres,road-running,female,senior,15-kilometres,track,2820.0,USA,32.0,2014
13,47:02,,Lydia CHEROMEI,1977-05-11,KEN,1,Nijmegen (NED),2004-11-21,1187.0,15-kilometres,road-running,female,senior,15-kilometres,track,2822.0,NED,27.0,2004
14,47:08,,Tirunesh DIBABA,1985-10-01,ETH,1,Nijmegen (NED),2012-11-18,1184.0,15-kilometres,road-running,female,senior,15-kilometres,track,2828.0,NED,27.0,2012
15,47:12,,Beatrice CHEPKOECH,1991-07-06,KEN,1,Nijmegen (NED),2023-11-19,1181.0,15-kilometres,road-running,female,senior,15-kilometres,track,2832.0,NED,32.0,2023
16,47:15,,Deena KASTOR,1973-02-14,USA,1,"Jacksonville, FL (USA)",2003-03-08,1180.0,15-kilometres,road-running,female,senior,15-kilometres,track,2835.0,USA,30.0,2003
17,47:17,,Ingrid KRISTIANSEN,1956-03-21,NOR,1,Monaco (MON),1987-11-21,1179.0,15-kilometres,road-running,female,senior,15-kilometres,track,2837.0,MON,31.0,1987
18,47:18,,Beatrice CHEPKOECH,1991-07-06,KEN,1,Nijmegen (NED),2022-11-20,1178.0,15-kilometres,road-running,female,senior,15-kilometres,track,2838.0,NED,31.0,2022
19,47:19,,Stella CHESANG,1996-12-01,UGA,1,Nijmegen (NED),2018-11-18,1178.0,15-kilometres,road-running,female,senior,15-kilometres,track,2839.0,NED,21.0,2018
20,47:20,,Deena KASTOR,1973-02-14,USA,1,"Jacksonville, FL (USA)",2007-03-10,1177.0,15-kilometres,road-running,female,senior,15-kilometres,track,2840.0,USA,34.0,2007
21,47:21,,Evaline CHIRCHIR,1998-02-02,KEN,2,Nijmegen (NED),2022-11-20,1177.0,15-kilometres,road-running,female,senior,15-kilometres,track,2841.0,NED,24.0,2022
22,47:22,,Mestawat TUFA,1983-09-14,ETH,1,Nijmegen (NED),2006-11-19,1176.0,15-kilometres,road-running,female,senior,15-kilometres,track,2842.0,NED,23.0,2006
23,47:24,,Joyce Chepkemoi TELE,1995-05-03,KEN,1,Valencia (ESP),2021-09-18,1175.0,15-kilometres,road-running,female,senior,15-kilometres,track,2844.0,ESP,26.0,2021
23,47:24,,Calli HAUGER-THACKERY,1993-01-09,GBR,1,"Jacksonville, FL (USA)",2025-03-01,1175.0,15-kilometres,road-running,female,senior,15-kilometres,track,2844.0,USA,32.0,2025
25,47:28,,Emily SISSON,1991-10-12,USA,1,"Jacksonville, FL (USA)",2022-03-05,1173.0,15-kilometres,road-running,female,senior,15-kilometres,track,2848.0,USA,30.0,2022
26,47:29,,Tsigie GEBRESELAMA,2000-09-30,ETH,1,Heerenberg (NED),2019-12-01,1172.0,15-kilometres,road-running,female,senior,15-kilometres,track,2849.0,NED,19.0,2019
27,47:30,,Caroline Chepkoech KIPKIRUI,1994-05-26,KEN,1,"Tyler, TX (USA)",2021-05-15,1172.0,15-kilometres,road-running,female,senior,15-kilometres,track,2850.0,USA,26.0,2021
28,47:31,,Gete WAMI,1974-12-11,ETH,2,Nijmegen (NED),2006-11-19,1171.0,15-kilometres,road-running,female,senior,15-kilometres,track,2851.0,NED,31.0,2006
29,47:32,,Emily CHEBET,1986-02-18,KEN,2,Nijmegen (NED),2014-11-16,1171.0,15-kilometres,road-running,female,senior,15-kilometres,track,2852.0,NED,28.0,2014
30,47:33,,Dorcas Jepchumba KIMELI,1997-07-05,KEN,2,Valencia (ESP),2019-06-08,1170.0,15-kilometres,road-running,female,senior,15-kilometres,track,2853.0,ESP,21.0,2019
31,47:35,,Evaline CHIRCHIR,1998-02-02,KEN,2,Nijmegen (NED),2018-11-18,1169.0,15-kilometres,road-running,female,senior,15-kilometres,track,2855.0,NED,20.0,2018
32,47:36,,Bezunesh BEKELE,1983-01-29,ETH,1,Nijmegen (NED),2007-11-18,1169.0,15-kilometres,road-running,female,senior,15-kilometres,track,2856.0,NED,24.0,2007
33,47:37,,Lornah KIPLAGAT,1974-05-01,NED,2,Nijmegen (NED),2007-11-18,1168.0,15-kilometres,road-running,female,senior,15-kilometres,track,2857.0,NED,33.0,2007
33,47:37,,Joan Chelimo MELLY,1990-11-10,KEN,2,Heerenberg (NED),2019-12-01,1168.0,15-kilometres,road-running,female,senior,15-kilometres,track,2857.0,NED,29.0,2019
33,47:37,,Stella CHESANG,1996-12-01,UGA,3,Nijmegen (NED),2022-11-20,1168.0,15-kilometres,road-running,female,senior,15-kilometres,track,2857.0,NED,25.0,2022
36,47:38,,Lonah Chemtai SALPETER,1988-12-12,ISR,1,Valencia (ESP),2018-06-02,1168.0,15-kilometres,road-running,female,senior,15-kilometres,track,2858.0,ESP,29.0,2018
37,47:40,,Eilish MCCOLGAN,1990-11-25,GBR,4,Nijmegen (NED),2022-11-20,1167.0,15-kilometres,road-running,female,senior,15-kilometres,track,2860.0,NED,32.0,2022
37,47:40,,Medina EISA,2005-01-03,ETH,1,Heerenberg (NED),2023-12-03,1167.0,15-kilometres,road-running,female,senior,15-kilometres,track,2860.0,NED,18.0,2023
37,47:40,,Elana MEYER,1966-10-10,RSA,1,Milnerton (RSA),1991-10-05,1167.0,15-kilometres,road-running,female,senior,15-kilometres,track,2860.0,RSA,25.0,1991
40,47:41,,Susan KRUMINS,1986-07-08,NED,3,Nijmegen (NED),2018-11-18,1166.0,15-kilometres,road-running,female,senior,15-kilometres,track,2861.0,NED,32.0,2018
41,47:43,,Liz MCCOLGAN,1964-05-24,GBR,1,"Tampa, FL (USA)",1988-02-13,1165.0,15-kilometres,road-running,female,senior,15-kilometres,track,2863.0,USA,23.0,1988
42,47:45,,Aynadis MEBRATU,2004-11-25,ETH,2,Heerenberg (NED),2023-12-03,1164.0,15-kilometres,road-running,female,senior,15-kilometres,track,2865.0,NED,19.0,2023
43,47:47,,Yvonne MORWA,1993-11-12,KEN,1,Le Puy-en-Velay (FRA),2017-05-01,1163.0,15-kilometres,road-running,female,senior,15-kilometres,track,2867.0,FRA,23.0,2017
43,47:47,,Hanna KLEIN,1993-04-06,GER,5,Nijmegen (NED),2022-11-20,1163.0,15-kilometres,road-running,female,senior,15-kilometres,track,2867.0,NED,29.0,2022
45,47:48,,Berhane ADERE,1973-11-23,ETH,1,Nijmegen (NED),2005-11-20,1162.0,15-kilometres,road-running,female,senior,15-kilometres,track,2868.0,NED,32.0,2005
45,47:48,,Bezunesh BEKELE,1983-01-29,ETH,2,Nijmegen (NED),2009-11-15,1162.0,15-kilometres,road-running,female,senior,15-kilometres,track,2868.0,NED,26.0,2009
47,47:50,,Molly HUDDLE,1984-08-31,USA,1,"Jacksonville, FL (USA)",2018-03-10,1161.0,15-kilometres,road-running,female,senior,15-kilometres,track,2870.0,USA,33.0,2018
48,47:51,,Diane VAN ES,1999-03-22,NED,2,Nijmegen (NED),2024-11-17,1161.0,15-kilometres,road-running,female,senior,15-kilometres,track,2871.0,NED,25.0,2024
49,47:52,,Grete WAITZ,1953-10-01,NOR,1,"Tampa, FL (USA)",1984-02-11,1160.0,15-kilometres,road-running,female,senior,15-kilometres,track,2872.0,USA,30.0,1984
50,47:53,,Amane Beriso SHANKULE,1991-10-13,ETH,3,Heerenberg (NED),2023-12-03,1160.0,15-kilometres,road-running,female,senior,15-kilometres,track,2873.0,NED,32.0,2023
51,47:54,,Genet GETANEH,1986-01-06,ETH,1,Nijmegen (NED),2010-11-21,1159.0,15-kilometres,road-running,female,senior,15-kilometres,track,2874.0,NED,24.0,2010
52,47:55,,Lonah Chemtai SALPETER,1988-12-12,ISR,2,Nijmegen (NED),2023-11-19,1159.0,15-kilometres,road-running,female,senior,15-kilometres,track,2875.0,NED,34.0,2023
53,47:57,,Edna Ngeringwony KIPLAGAT,1979-11-15,KEN,1,"Utica, NY (USA)",2010-07-11,1158.0,15-kilometres,road-running,female,senior,15-kilometres,track,2877.0,USA,30.0,2010
53,47:57,,Pauline Chemning KORIKWIANG,1988-03-01,KEN,2,Valencia (ESP),2018-06-02,1158.0,15-kilometres,road-running,female,senior,15-kilometres,track,2877.0,ESP,30.0,2018
53,47:57,,Diane VAN ES,1999-03-22,NED,6,Nijmegen (NED),2022-11-20,1158.0,15-kilometres,road-running,female,senior,15-kilometres,track,2877.0,NED,23.0,2022
56,48:00,,Rose CHERUIYOT,1976-07-21,KEN,2,Nijmegen (NED),2005-11-20,1156.0,15-kilometres,road-running,female,senior,15-kilometres,track,2880.0,NED,29.0,2005
57,48:01,,Grete WAITZ,1953-10-01,NOR,1,"Tampa, FL (USA)",1980-02-09,1156.0,15-kilometres,road-running,female,senior,15-kilometres,track,2881.0,USA,26.0,1980
57,48:01,,Ingrid KRISTIANSEN,1956-03-21,NOR,1,"Tampa, FL (USA)",1986-02-08,1156.0,15-kilometres,road-running,female,senior,15-kilometres,track,2881.0,USA,29.0,1986
59,48:02,,Stella CHESANG,1996-12-01,UGA,3,Nijmegen (NED),2023-11-19,1155.0,15-kilometres,road-running,female,senior,15-kilometres,track,2882.0,NED,26.0,2023
60,48:06,,Berhane ADERE,1973-11-23,ETH,1,Nijmegen (NED),2000-11-19,1153.0,15-kilometres,road-running,female,senior,15-kilometres,track,2886.0,NED,27.0,2000
60,48:06,,Catherine NDEREBA,1972-07-21,KEN,1,"Utica, NY (USA)",2001-07-08,1153.0,15-kilometres,road-running,female,senior,15-kilometres,track,2886.0,USA,28.0,2001
62,48:08,,Florence KIPLAGAT,1987-02-27,KEN,2,Nijmegen (NED),2010-11-21,1152.0,15-kilometres,road-running,female,senior,15-kilometres,track,2888.0,NED,23.0,2010
63,48:09,,Emily SISSON,1991-10-12,USA,1,"Jacksonville, FL (USA)",2021-03-20,1151.0,15-kilometres,road-running,female,senior,15-kilometres,track,2889.0,USA,29.0,2021
63,48:09,,Tiki GELANA,1987-10-22,ETH,2,Nijmegen (NED),2012-11-18,1151.0,15-kilometres,road-running,female,senior,15-kilometres,track,2889.0,NED,25.0,2012
65,48:10,,Grete WAITZ,1953-10-01,NOR,1,"Tampa, FL (USA)",1985-02-09,1151.0,15-kilometres,road-running,female,senior,15-kilometres,track,2890.0,USA,31.0,1985
66,48:11,,Elana MEYER,1966-10-10,RSA,1,"Tampa, FL (USA)",1994-02-26,1150.0,15-kilometres,road-running,female,senior,15-kilometres,track,2891.0,USA,27.0,1994
66,48:11,,Elana MEYER,1966-10-10,RSA,2,"Utica, NY (USA)",2001-07-08,1150.0,15-kilometres,road-running,female,senior,15-kilometres,track,2891.0,USA,34.0,2001
66,48:11,,Vivian MELLY,2000-01-01,KEN,1,Le Puy-en-Velay (FRA),2023-05-01,1150.0,15-kilometres,road-running,female,senior,15-kilometres,track,2891.0,FRA,23.0,2023
66,48:11,,Cynthia KOSGEI,1993-12-12,KEN,2,Le Puy-en-Velay (FRA),2023-05-01,1150.0,15-kilometres,road-running,female,senior,15-kilometres,track,2891.0,FRA,29.0,2023
70,48:12,,Grete WAITZ,1953-10-01,NOR,1,"Tampa, FL (USA)",1981-02-07,1150.0,15-kilometres,road-running,female,senior,15-kilometres,track,2892.0,USA,27.0,1981
71,48:13,,Ines CHENONGE,1982-02-01,KEN,1,Le Puy-en-Velay (FRA),2009-05-01,1149.0,15-kilometres,road-running,female,senior,15-kilometres,track,2893.0,FRA,27.0,2009
72,48:14,,Deena KASTOR,1973-02-14,USA,1,"Jacksonville, FL (USA)",2002-03-09,1149.0,15-kilometres,road-running,female,senior,15-kilometres,track,2894.0,USA,29.0,2002
72,48:14,,Anne HANNAM,1961-01-07,NZL,1,"Tulsa, OK (USA)",1988-10-29,1149.0,15-kilometres,road-running,female,senior,15-kilometres,track,2894.0,USA,27.0,1988
72,48:14,,Ingrid KRISTIANSEN,1956-03-21,NOR,1,"Tampa, FL (USA)",1989-02-11,1149.0,15-kilometres,road-running,female,senior,15-kilometres,track,2894.0,USA,32.0,1989
75,48:15,,Eva CHERONO,1996-08-15,KEN,3,Nijmegen (NED),2019-11-17,1148.0,15-kilometres,road-running,female,senior,15-kilometres,track,2895.0,NED,23.0,2019
75,48:15,,Rachael Zena CHEBET,1996-11-05,UGA,2,"Jacksonville, FL (USA)",2025-03-01,1148.0,15-kilometres,road-running,female,senior,15-kilometres,track,2895.0,USA,28.0,2025
75,48:15,,Susan CHEPKEMEI,1975-06-25,KEN,2,Nijmegen (NED),2000-11-19,1148.0,15-kilometres,road-running,female,senior,15-kilometres,track,2895.0,NED,25.0,2000
75,48:15,,Alice Jemeli TIMBILILI,1983-02-01,KEN,2,"Utica, NY (USA)",2010-07-11,1148.0,15-kilometres,road-running,female,senior,15-kilometres,track,2895.0,USA,27.0,2010
79,48:17,,Wendy SLY,1959-11-05,GBR,2,"Tampa, FL (USA)",1985-02-09,1147.0,15-kilometres,road-running,female,senior,15-kilometres,track,2897.0,USA,25.0,1985
79,48:17,,Elana MEYER,1966-10-10,RSA,1,Bellville (RSA),1990-11-03,1147.0,15-kilometres,road-running,female,senior,15-kilometres,track,2897.0,RSA,24.0,1990
81,48:18,,Wendy SLY,1959-11-05,GBR,1,"Tampa, FL (USA)",1983-02-05,1147.0,15-kilometres,road-running,female,senior,15-kilometres,track,2898.0,USA,23.0,1983
81,48:18,,Yasemin CAN,1996-12-11,TUR,1,Istanbul (TUR),2018-11-11,1147.0,15-kilometres,road-running,female,senior,15-kilometres,track,2898.0,TUR,21.0,2018
83,48:19,,Jill BOLTZ,1966-10-14,GBR,1,"Utica, NY (USA)",1991-07-14,1146.0,15-kilometres,road-running,female,senior,15-kilometres,track,2899.0,USA,24.0,1991
83,48:19,,Colleen DE REUCK,1964-04-13,RSA,2,Cape Town (RSA),1991-11-02,1146.0,15-kilometres,road-running,female,senior,15-kilometres,track,2899.0,RSA,27.0,1991
83,48:19,,Joan Chelimo MELLY,1990-11-10,KEN,2,Le Puy-en-Velay (FRA),2017-05-01,1146.0,15-kilometres,road-running,female,senior,15-kilometres,track,2899.0,FRA,26.0,2017
86,48:20,,Aurora CUNHA,1959-05-31,POR,1,"Portland, OR (USA)",1990-06-17,1146.0,15-kilometres,road-running,female,senior,15-kilometres,track,2900.0,USA,31.0,1990
86,48:20,,Evaline CHIRCHIR,1998-02-02,KEN,3,Valencia (ESP),2018-06-02,1146.0,15-kilometres,road-running,female,senior,15-kilometres,track,2900.0,ESP,20.0,2018
