rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
1051,1:20:21,,Jiří MALYSA,1966-08-14,CZE,6,Dudince (SVK),2001-05-19,1183.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4821.0,SVK,34.0,2001
1051,1:20:21,,Guohui YU,1977-04-30,CHN,2,Mézidon-Canon (FRA),1999-05-01,1183.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4821.0,FRA,22.0,1999
1051,1:20:21,,Frants KOSTYUKEVICH,1963-04-04,URS,1,L'Hospitalet (ESP),1989-05-27,1183.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4821.0,ESP,26.0,1989
1051,1:20:21,,Matej TÓTH,1983-02-10,SVK,2,Murcia (ESP),2015-05-17,1183.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4821.0,ESP,32.0,2015
1051,1:20:21,,Roman MRÁZEK,1962-01-21,TCH,3,Hildesheim (GER),1990-09-16,1183.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4821.0,GER,28.0,1990
30,1:20:22,,Danila MARTYNOV,2004-05-01,RUS,3,Saransk (RUS),2023-05-20,1183.0,20-kilometres-race-walk,race-walks,male,u20,20-kilometres-race-walk,track,4822.0,RUS,19.0,2023
1065,1:20:22,,Li XINGFU,2002-07-18,CHN,3,Hefei (CHN),2025-03-30,1183.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4822.0,CHN,22.0,2025
1065,1:20:22,,Yevgeniy ZAIKIN,1957-06-19,URS,3,Leningrad (URS),1989-08-04,1183.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4822.0,URS,32.0,1989
1065,1:20:22,,Yevgeniy MISYULYA,1964-03-13,URS,3,"National Stadium, Tokyo (JPN)",1991-08-24,1183.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4822.0,JPN,27.0,1991
1065,1:20:22,,Aleksandr YARGUNKIN,1981-01-06,RUS,4,Cheboksary (RUS),2004-06-12,1183.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4822.0,RUS,23.0,2004
1065,1:20:22,,Dmitriy YESIPCHUK,1974-11-17,RUS,7,"Adler, Sochi (RUS)",2008-02-23,1183.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4822.0,RUS,33.0,2008
1065,1:20:22,,Inaki GOMEZ,1988-01-16,CAN,4,Adelaide (AUS),2016-02-21,1183.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4822.0,AUS,28.0,2016
1065,1:20:22,,Satoshi MARUO,1991-11-28,JPN,6,Nomi (JPN),2016-03-20,1183.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4822.0,JPN,24.0,2016
1065,1:20:22,,Daisuke MATSUNAGA,1995-03-24,JPN,7,"Estádio Olímpico, Rio de Janeiro (BRA)",2016-08-12,1183.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4822.0,BRA,21.0,2016
1065,1:20:22,,Subaru ISHIDA,1999-06-04,JPN,1,Tokyo (JPN),2022-01-01,1183.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4822.0,JPN,22.0,2022
1065,1:20:22,,Danila MARTYNOV,2004-05-01,RUS,3,Saransk (RUS),2023-05-20,1183.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4822.0,RUS,19.0,2023
1065,1:20:22,,Andres Eduardo OLIVAS NÚÑEZ,1998-05-27,MEX,29,La Coruña (ESP),2024-05-18,1183.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4822.0,ESP,25.0,2024
1065,1:20:22,,Xuanfei HU,2003-10-17,CHN,3,Taian (CHN),2024-09-07,1183.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4822.0,CHN,20.0,2024
1077,1:20:23,,David SMITH,1955-07-24,AUS,1,Melbourne (AUS),1983-12-17,1183.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4823.0,AUS,28.0,1983
1077,1:20:23,,Valentín MASSANA,1970-07-05,ESP,2,"Ullevi Stadium, Göteborg (SWE)",1995-08-06,1183.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4823.0,SWE,25.0,1995
1077,1:20:23,,Bernardo SEGURA,1970-02-11,MEX,3,"Olympic Stadium, Atlanta, GA (USA)",1996-07-26,1183.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4823.0,USA,26.0,1996
1077,1:20:23,,Dmitriy YESIPCHUK,1974-11-17,RUS,5,"Adler, Sochi (RUS)",2006-02-19,1183.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4823.0,RUS,31.0,2006
1077,1:20:23,,Yohann DINIZ,1978-01-01,FRA,2,Rio Maior (POR),2010-04-10,1183.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4823.0,POR,32.0,2010
1077,1:20:23,,Isamu FUJISAWA,1987-10-12,JPN,,Nomi (JPN),2014-03-16,1183.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4823.0,JPN,26.0,2014
1077,1:20:23,,Diego GARCÍA CARRERA,1996-01-19,ESP,3,Alytus (LTU),2019-05-19,1183.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4823.0,LTU,23.0,2019
1077,1:20:23,,Noel CHAMA,1997-09-15,MEX,2,Dudince (SVK),2021-03-20,1183.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4823.0,SVK,23.0,2021
1077,1:20:23,,Yingcheng ZHOU,2000-10-06,CHN,23,Taicang (CHN),2024-03-03,1183.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4823.0,CHN,23.0,2024
1077,1:20:23,,Hassanine SEBEI,1984-01-21,TUN,2,Dublin (IRL),2011-06-26,1183.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4823.0,IRL,27.0,2011
1077,1:20:23,,Satoshi MARUO,1991-11-28,JPN,9f1,Antalya (TUR),2024-04-21,1183.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4823.0,TUR,32.0,2024
1088,1:20:24,,Alberto AMEZCUA,1992-05-10,ESP,4,Poděbrady (CZE),2023-05-21,1182.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4824.0,CZE,31.0,2023
1088,1:20:24,,Tomohiro NODA,1996-01-24,JPN,3,Kobe (JPN),2022-02-20,1182.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4824.0,JPN,26.0,2022
1088,1:20:24,,Andres Eduardo OLIVAS NÚÑEZ,1998-05-27,MEX,5,La Coruña (ESP),2021-06-05,1182.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4824.0,ESP,23.0,2021
1088,1:20:24,,Eider ARÉVALO,1993-03-09,COL,3,Dudince (SVK),2021-03-20,1182.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4824.0,SVK,28.0,2021
1088,1:20:24,,Isamu FUJISAWA,1987-10-12,JPN,5,Nomi (JPN),2020-03-15,1182.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4824.0,JPN,32.0,2020
1088,1:20:24,,Chao LEI,2001-03-13,CHN,28,Taicang (CHN),2025-03-01,1182.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4824.0,CHN,23.0,2025
1088,1:20:24,,Xiangqian JIN,1997-03-18,CHN,5,La Coruña (ESP),2018-06-02,1182.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4824.0,ESP,21.0,2018
1088,1:20:24,,Tomohiro NODA,1996-01-24,JPN,9,Kobe (JPN),2018-02-18,1182.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4824.0,JPN,22.0,2018
1088,1:20:24,,Julio César SALAZAR,1993-07-08,MEX,8,Poděbrady (CZE),2016-04-09,1182.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4824.0,CZE,22.0,2016
1088,1:20:24,,Alejandro LÓPEZ,1975-02-09,MEX,10,"Stade de France, Paris-St-Denis (FRA)",2003-08-23,1182.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4824.0,FRA,28.0,2003
1088,1:20:24,,Yuta KOGA,1999-07-15,JPN,9,Nomi (JPN),2019-03-17,1182.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4824.0,JPN,19.0,2019
1099,1:20:25,,Eiki TAKAHASHI,1992-11-19,JPN,21,"Hősök tere, Budapest (HUN)",2023-08-19,1182.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4825.0,HUN,30.0,2023
1099,1:20:25,,Song SUN,1996-12-15,CHN,4,Huangshan (CHN),2017-03-04,1182.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4825.0,CHN,20.0,2017
1099,1:20:25,,Érick Bernabé BARRONDO,1991-06-14,GUA,1,"St Anne's Park, Dublin (IRL)",2013-06-29,1182.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4825.0,IRL,22.0,2013
1099,1:20:25,,Eiki TAKAHASHI,1992-11-19,JPN,4,Kobe (JPN),2013-02-17,1182.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4825.0,JPN,20.0,2013
1099,1:20:25,,Matej TÓTH,1983-02-10,SVK,1,Rio Maior (POR),2012-04-14,1182.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4825.0,POR,29.0,2012
1099,1:20:25,,Hao WANG,1989-08-16,CHN,2,Beijing (CHN),2008-04-18,1182.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4825.0,CHN,18.0,2008
1099,1:20:25,,Omar SEGURA,1981-03-24,MEX,21,Cixi City (CHN),2005-04-23,1182.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4825.0,CHN,24.0,2005
1099,1:20:25,,Andreas ERM,1976-03-12,GER,5,"Olympic Stadium, Sydney (AUS)",2000-09-22,1182.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4825.0,AUS,24.0,2000
1099,1:20:25,,Mikhayil KHMELNITSKIY,1969-07-24,BLR,2,Novopolotsk (BLR),1993-05-08,1182.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4825.0,BLR,23.0,1993
1099,1:20:25,,Ernesto CANTO,1959-10-18,MEX,5,"New York, NY (USA)",1987-05-03,1182.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4825.0,USA,27.0,1987
31,1:20:25,,Hao WANG,1989-08-16,CHN,2,Beijing (CHN),2008-04-18,1182.0,20-kilometres-race-walk,race-walks,male,u20,20-kilometres-race-walk,track,4825.0,CHN,18.0,2008
1099,1:20:25,,Vladimir STANKIN,1974-01-02,RUS,6,"Olympiastadion, Helsinki (FIN)",2005-08-06,1182.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4825.0,FIN,31.0,2005
1110,1:20:26,,. RAHUL,1996-07-05,IND,2f1,Ranchi (IND),2021-02-13,1181.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4826.0,IND,24.0,2021
1110,1:20:26,,Yuta KOGA,1999-07-15,JPN,26,La Coruña (ESP),2025-06-07,1181.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4826.0,ESP,25.0,2025
1110,1:20:26,,Zihao ZHANG,2003-10-17,CHN,30,Taicang (CHN),2025-03-01,1181.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4826.0,CHN,21.0,2025
1110,1:20:26,,Heng ZHONG,1995-11-07,CHN,29,Taicang (CHN),2025-03-01,1181.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4826.0,CHN,29.0,2025
1110,1:20:26,,Kewen LI,1999-03-07,CHN,24,Taicang (CHN),2024-03-03,1181.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4826.0,CHN,25.0,2024
1110,1:20:26,,Tomohiro NODA,1996-01-24,JPN,5,Kobe (JPN),2020-02-16,1181.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4826.0,JPN,24.0,2020
1110,1:20:26,,Manish Singh RAWAT,1991-05-05,IND,7,Nomi (JPN),2016-03-20,1181.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4826.0,JPN,24.0,2016
1110,1:20:26,,Andriy KOVENKO,1973-11-25,UKR,3,Poděbrady (CZE),2014-04-12,1181.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4826.0,CZE,40.0,2014
1110,1:20:26,,Faguang XU,1987-05-17,CHN,3,Zhengzhou (CHN),2008-03-14,1181.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4826.0,CHN,20.0,2008
1110,1:20:26,,Eder SÁNCHEZ,1986-05-21,MEX,1,Kraków (POL),2007-06-23,1181.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4826.0,POL,21.0,2007
1110,1:20:26,,Luis Fernando LÓPEZ,1979-06-03,COL,2,Lima (PER),2005-05-07,1181.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4826.0,PER,25.0,2005
1110,1:20:26,,Mikhail SHCHENNIKOV,1967-12-24,RUS,1,Barcelona (ESP),1994-04-10,1181.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4826.0,ESP,26.0,1994
1110,1:20:26,,Maurizio DAMILANO,1957-04-06,ITA,1,Piacenza (ITA),1988-10-09,1181.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4826.0,ITA,31.0,1988
1110,1:20:26,,Christopher LINKE,1988-10-24,GER,1,Naumburg (GER),2017-04-23,1181.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4826.0,GER,28.0,2017
1124,1:20:27,,Ricardo ORTIZ,1995-02-07,MEX,14,"Stade de France, Paris (FRA)",2024-08-01,1181.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4827.0,FRA,29.0,2024
1124,1:20:27,,Callum WILKINSON,1997-03-14,GBR,30,La Coruña (ESP),2024-05-18,1181.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4827.0,ESP,27.0,2024
1124,1:20:27,,Matteo GIUPPONI,1988-10-08,ITA,8,"Estádio Olímpico, Rio de Janeiro (BRA)",2016-08-12,1181.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4827.0,BRA,27.0,2016
1124,1:20:27,,Dane BIRD-SMITH,1992-07-15,AUS,13,Taicang (CHN),2014-05-04,1181.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4827.0,CHN,21.0,2014
1124,1:20:27,,Aleksandr YARGUNKIN,1981-01-06,RUS,8,Sochi (RUS),2005-03-12,1181.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4827.0,RUS,24.0,2005
1124,1:20:27,,Jared TALLENT,1984-10-17,AUS,5,"Olympiastadion, Berlin (GER)",2009-08-15,1181.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4827.0,GER,24.0,2009
1124,1:20:27,,Yafei CHU,1988-05-09,CHN,3,Jinan (CHN),2009-10-22,1181.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4827.0,CHN,21.0,2009
1124,1:20:27,,Daisuke IKESHIMA,1975-01-30,JPN,16,Poděbrady (CZE),1997-04-19,1181.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4827.0,CZE,22.0,1997
1124,1:20:27,,Aleksey PERSHIN,1962-09-23,URS,6,Sochi (URS),1991-02-17,1181.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4827.0,URS,28.0,1991
1133,1:20:28,,Hiroto JUSHO,2000-01-11,JPN,4,"Rokko Island Konan Univ. West side, Kobe (JPN)",2023-02-19,1181.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4828.0,JPN,23.0,2023
1133,1:20:28,,Kevin CAMPION,1988-05-23,FRA,2,Poděbrady (CZE),2017-04-08,1181.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4828.0,CZE,28.0,2017
1133,1:20:28,,Caio BONFIM,1991-03-19,BRA,15,Taicang (CHN),2014-05-04,1181.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4828.0,CHN,23.0,2014
1133,1:20:28,,Ding CHEN,1992-08-05,CHN,14,Taicang (CHN),2014-05-04,1181.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4828.0,CHN,21.0,2014
1133,1:20:28,,Ilya MARKOV,1972-06-19,RUS,1,Sesto San Giovanni (ITA),2006-05-01,1181.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4828.0,ITA,33.0,2006
1133,1:20:28,,Noel CHAMA,1997-09-15,MEX,31,Taicang (CHN),2025-03-01,1181.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4828.0,CHN,27.0,2025
1133,1:20:28,,Xingde XU,1984-06-12,CHN,6,Nanning (CHN),2005-02-25,1181.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4828.0,CHN,20.0,2005
1133,1:20:28,,Konstantin GOLUBTSOV,1973-06-01,RUS,3,"Adler, Sochi (RUS)",2003-03-01,1181.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4828.0,RUS,29.0,2003
1133,1:20:28,,Andrey STADNICHUK,1973-12-14,RUS,2,"Adler, Sochi (RUS)",2003-03-01,1181.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4828.0,RUS,29.0,2003
1133,1:20:28,,Robert IHLY,1963-05-05,FRG,4,Hildesheim (GER),1990-09-16,1181.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4828.0,GER,27.0,1990
1133,1:20:28,,Vyacheslav CHEREPANOV,1964-11-02,URS,1,Sochi (URS),1989-01-21,1181.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4828.0,URS,24.0,1989
1133,1:20:28,,Wenjun LIU,1987-01-08,CHN,22,Cixi City (CHN),2005-04-23,1181.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4828.0,CHN,18.0,2005
32,1:20:28,,Wenjun LIU,1987-01-08,CHN,22,Cixi City (CHN),2005-04-23,1181.0,20-kilometres-race-walk,race-walks,male,u20,20-kilometres-race-walk,track,4828.0,CHN,18.0,2005
1145,1:20:29,,Chengyuan ZHANG,2000-03-16,CHN,32,Taicang (CHN),2025-03-01,1180.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4829.0,CHN,24.0,2025
1145,1:20:29,,Alberto AMEZCUA,1992-05-10,ESP,1,Pamplona (ESP),2022-02-13,1180.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4829.0,ESP,29.0,2022
1145,1:20:29,,Isamu FUJISAWA,1987-10-12,JPN,5,Kobe (JPN),2021-02-21,1180.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4829.0,JPN,33.0,2021
1145,1:20:29,,Jianxing DAI,1996-08-11,CHN,13,Huangshan (CHN),2019-03-09,1180.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4829.0,CHN,22.0,2019
1145,1:20:29,,Byeongkwang CHOE,1991-04-07,KOR,1,Daegu (KOR),2022-04-19,1180.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4829.0,KOR,31.0,2022
1145,1:20:29,,Alex SCHWAZER,1984-11-26,ITA,1,Sesto San Giovanni (ITA),2010-05-01,1180.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4829.0,ITA,25.0,2010
1145,1:20:29,,Gurmeet SINGH,1985-07-01,IND,9,Nomi (JPN),2016-03-20,1180.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4829.0,JPN,30.0,2016
1145,1:20:29,,Giovanni DE BENEDICTIS,1968-01-08,ITA,4,"National Stadium, Tokyo (JPN)",1991-08-24,1180.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4829.0,JPN,23.0,1991
1145,1:20:29,,Ihor HLAVAN,1990-09-25,UKR,4,"National Stadium, Beijing (CHN)",2015-08-23,1180.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4829.0,CHN,24.0,2015
1145,1:20:29,,Vladimir ANDREYEV,1966-09-07,RUS,3,Mézidon-Canon (FRA),1999-05-01,1180.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4829.0,FRA,32.0,1999
1145,1:20:29,,Juan Manuel MOLINA,1979-03-15,ESP,8,Naumburg (GER),2004-05-02,1180.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4829.0,GER,25.0,2004
1145,1:20:29,,Valentín MASSANA,1970-07-05,ESP,5,"National Stadium, Tokyo (JPN)",1991-08-24,1180.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4829.0,JPN,21.0,1991
1157,1:20:30,,Yevgeniy YEVSYUKOV,1950-01-02,URS,5,Bergen (NOR),1983-09-24,1180.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4830.0,NOR,33.0,1983
1157,1:20:30,,João VIEIRA,1976-02-20,POR,2,La Coruña (ESP),2003-06-07,1180.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4830.0,ESP,27.0,2003
1157,1:20:30,,Luke ADAMS,1976-10-22,AUS,5,Shenzhen (CHN),2007-03-24,1180.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4830.0,CHN,30.0,2007
1157,1:20:30,,Eder SÁNCHEZ,1986-05-21,MEX,3,La Coruña (ESP),2009-06-20,1180.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4830.0,ESP,23.0,2009
1157,1:20:30,,Perseus KARLSTRÖM,1990-05-02,SWE,,Adelaide (AUS),2018-02-11,1180.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4830.0,AUS,27.0,2018
1157,1:20:30,,Wenchao NIU,1998-04-20,CHN,14,Huangshan (CHN),2019-03-09,1180.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4830.0,CHN,20.0,2019
1157,1:20:30,,Lihong CUI,1999-05-13,CHN,14,Huangshan (CHN),2019-03-09,1180.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4830.0,CHN,19.0,2019
1157,1:20:30,,Andrés CHOCHO,1983-11-04,ECU,13,La Coruña (ESP),2019-06-08,1180.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4830.0,ESP,35.0,2019
1157,1:20:30,,Lihong CUI,1999-05-13,CHN,1,Taicang (CHN),2021-05-08,1180.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4830.0,CHN,22.0,2021
1157,1:20:30,,Massimo STANO,1992-02-27,ITA,8,Poděbrady (CZE),2021-05-16,1180.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4830.0,CZE,29.0,2021
1157,1:20:30,,Iván LÓPEZ,1997-03-29,ESP,31,La Coruña (ESP),2024-05-18,1180.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4830.0,ESP,27.0,2024
1157,1:20:30,,David HURTADO,1999-04-21,ECU,15,"Stade de France, Paris (FRA)",2024-08-01,1180.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4830.0,FRA,25.0,2024
1157,1:20:30,,Dawid TOMALA,1989-08-27,POL,1,Olomouc (CZE),2013-03-30,1180.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4830.0,CZE,23.0,2013
1157,1:20:30,,Koichiro MORIOKA,1985-04-02,JPN,5,Kobe (JPN),2014-02-16,1180.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4830.0,JPN,28.0,2014
1171,1:20:31,,Ralf KOWALSKY,1962-03-22,GDR,1,Potsdam (GDR),1986-05-24,1180.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4831.0,GDR,24.0,1986
1171,1:20:31,,Artemiy VERSHININ,2003-10-03,RUS,5,"Avtodrom, Sochi (RUS)",2025-02-24,1180.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4831.0,RUS,21.0,2025
1171,1:20:31,,Callum WILKINSON,1997-03-14,GBR,16,"Stade de France, Paris (FRA)",2024-08-01,1180.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4831.0,FRA,27.0,2024
1171,1:20:31,,Bernardo Uriel BARRONDO,1993-06-05,GUA,1,San Jerónimo (GUA),2024-02-10,1180.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4831.0,GUA,30.0,2024
1171,1:20:31,,David HURTADO,1999-04-21,ECU,4,La Coruña (ESP),2022-05-28,1180.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4831.0,ESP,23.0,2022
1171,1:20:31,,Andres Eduardo OLIVAS NÚÑEZ,1998-05-27,MEX,6,Poděbrady (CZE),2022-04-02,1180.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4831.0,CZE,23.0,2022
1171,1:20:31,,Yingchao GAO,1998-01-18,CHN,2,Huangshan (CHN),2018-03-03,1180.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4831.0,CHN,20.0,2018
1171,1:20:31,,Marius ŽIŪKAS,1985-06-29,LTU,,Adelaide (AUS),2018-02-11,1180.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4831.0,AUS,32.0,2018
1171,1:20:31,,Satoshi MARUO,1991-11-28,JPN,6,Kobe (JPN),2017-02-19,1180.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4831.0,JPN,25.0,2017
1171,1:20:31,,Zelin CAI,1991-04-11,CHN,2,Lugano (SUI),2014-03-16,1180.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4831.0,SUI,22.0,2014
1171,1:20:31,,Dominik ČERNÝ,1997-11-01,SVK,4,Dudince (SVK),2024-03-16,1180.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4831.0,SVK,26.0,2024
1171,1:20:31,,Denis STRELKOV,1990-10-26,RUS,1,Sochi (RUS),2012-02-18,1180.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4831.0,RUS,21.0,2012
1171,1:20:31,,Gang WANG,1991-04-02,CHN,1,Shenyang (CHN),2013-05-12,1180.0,20-kilometres-race-walk,race-walks,male,senior,20-kilometres-race-walk,track,4831.0,CHN,22.0,2013
